rate,n_requests,n_requests_CA,n_requests_ST,n_requests_VS,n_instances,n_instances_CA,n_instances_ST,n_instances_VS,n_vnf_req,n_vnf,n_vcpu,alpha,beta,bin_conf
[2.24 6.79 2.24],13616,2732,8153,2731,5,1,2,2,13,13,22,0.00095475910693302,0.0016157461809635722,3
[2.24 6.79 4.  ],15835,2748,8225,4862,5,1,2,2,13,13,22,0.0008209662140827281,0.0013893274392169244,3
[2.24 6.79 6.79],19115,2700,8108,8307,8,1,2,5,19,19,30,0.0009939837823698663,0.0015694480774261052,3
[2.24 6.79 7.11],19346,2711,8031,8604,8,1,2,5,19,19,30,0.0009821151659257727,0.0015507081567249046,3
[2.24 6.79 8.09],20759,2696,8253,9810,9,1,2,6,21,21,34,0.0010116094224191918,0.0016378438267739294,3
[2.24 6.79 8.92],21384,2632,8014,10738,9,2,2,5,22,22,35,0.00102880658436214,0.0016367377478488589,3
[2.24 7.11 0.59],11990,2669,8609,712,5,2,2,1,14,12,20,0.001000834028356964,0.0016680567139282735,2
[2.24 7.11 2.24],14019,2630,8661,2728,7,2,4,1,20,18,25,0.0012839717526214422,0.001783294100863114,1
[2.24 7.11 4.  ],16155,2697,8523,4935,6,1,2,3,15,15,24,0.0009285051067780873,0.0014856081708449393,3
[2.24 7.11 6.79],19197,2662,8526,8009,8,2,2,4,20,20,32,0.0010418294525186226,0.0016669271240297965,3
[2.24 7.11 7.11],19857,2708,8599,8550,7,1,2,4,17,17,33,0.0008561212670594753,0.0016618824595860402,3
[2.24 7.11 8.09],20816,2674,8471,9671,7,1,2,4,17,15,29,0.0007205995388162951,0.0013931591083781707,1
[2.24 7.11 8.92],21948,2766,8413,10769,8,1,2,5,19,19,31,0.0008656825223254968,0.0014124293785310734,3
[2.24 8.09 0.59],13105,2634,9740,731,6,2,2,2,16,15,24,0.0011446012972148034,0.0018313620755436855,1
[2.24 8.09 2.24],15206,2648,9774,2784,5,2,2,1,14,14,26,0.0009206892016309352,0.001709851374457451,3
[2.24 8.09 4.  ],16856,2646,9450,4760,6,2,2,2,16,13,25,0.0007712387280493592,0.0014831514000949214,2
[2.24 8.09 6.79],20511,2709,9652,8150,7,1,2,4,17,17,28,0.0008288235580907804,0.001365121154502462,3
[2.24 8.09 7.11],20556,2614,9637,8305,11,2,5,4,29,19,40,0.0009243043393656351,0.0019459038723487058,0
[2.24 8.09 8.09],22236,2739,9865,9632,8,1,2,5,19,19,32,0.0008544702284583557,0.0014391077531930206,3
[2.24 8.09 8.92],23096,2629,9810,10657,11,3,3,5,28,23,43,0.00099584343609283,0.0018617942500865948,2
[2.24 8.92 0.59],13938,2705,10497,736,5,1,2,2,13,12,20,0.0008609556607834698,0.0014349261013057828,1
[2.24 8.92 2.24],16064,2775,10688,2601,5,1,2,2,13,13,27,0.0008092629482071714,0.001680776892430279,3
[2.24 8.92 4.  ],18225,2684,10680,4861,5,1,2,2,13,13,25,0.0007133058984910836,0.0013717421124828533,3
[2.24 8.92 6.79],21539,2623,10759,8157,9,2,3,4,23,23,44,0.0010678304470959654,0.002042806072705325,3
[2.24 8.92 7.11],21839,2707,10592,8540,8,1,2,5,19,19,35,0.0008700032052749668,0.0016026374834012544,3
[2.24 8.92 8.09],23253,2673,10818,9762,9,1,3,5,22,22,40,0.0009461144798520619,0.0017202081451855675,3
[2.24 8.92 8.92],24113,2618,10732,10763,10,2,3,5,25,22,44,0.0009123709202504873,0.0018247418405009745,2
[4.   0.59 0.59],6224,4803,715,706,5,3,1,1,14,13,17,0.002088688946015424,0.002731362467866324,1
[4.   0.59 2.24],8362,4920,713,2729,5,2,1,2,13,13,16,0.0015546519971298732,0.0019134178426213823,3
[4.   0.59 4.  ],10436,4840,718,4878,6,3,1,2,16,16,21,0.0015331544653123805,0.002012265235722499,3
[4.   0.59 6.79],13609,4830,733,8046,8,3,1,4,20,19,26,0.0013961349107208464,0.001910500404144316,2
[4.   0.59 7.11],14014,4697,719,8598,7,2,1,4,17,17,23,0.0012130726416440705,0.0016412159269302124,3
[4.   0.59 8.09],15160,4771,716,9673,7,2,1,4,17,16,23,0.0010554089709762533,0.0015171503957783642,2
[4.   0.59 8.92],16290,4866,684,10740,9,2,1,6,21,20,27,0.0012277470841006752,0.0016574585635359116,2
[4.   2.24 0.59],8257,4822,2713,722,5,3,1,1,14,12,16,0.0014533123410439624,0.0019377497880586172,2
[4.   2.24 2.24],10017,4755,2640,2622,4,2,1,1,11,11,14,0.0010981331736048716,0.001397624039133473,3
[4.   2.24 4.  ],12547,4927,2727,4893,5,2,1,2,13,13,17,0.001036104248027417,0.001354905555112776,3
[4.   2.24 6.79],15584,4715,2668,8201,8,2,1,5,19,19,25,0.0012191991786447641,0.0016042094455852155,3
[4.   2.24 7.11],16007,4735,2699,8573,7,2,1,4,17,17,22,0.0010620353595302058,0.0013743987005685012,3
[4.   2.24 8.09],17230,4775,2719,9736,8,2,1,5,19,18,26,0.001044689495066744,0.0015089959373186302,2
[4.   2.24 8.92],18147,4787,2686,10674,9,3,1,5,22,19,26,0.0010470050146029646,0.0014327437041935305,2
[4.   4.   0.59],10405,4867,4840,698,5,3,1,1,14,13,17,0.0012493993272465161,0.0016338298894762134,1
[4.   4.   2.24],12189,4764,4764,2661,4,2,1,1,11,11,17,0.0009024530314217736,0.0013947001394700141,3
[4 4 4],14491,4794,4910,4787,6,3,1,2,16,13,25,0.0008971085501345662,0.0017252087502587813,2
[4.   4.   6.79],17844,4666,4855,8323,7,2,1,4,17,17,24,0.0009527011880744227,0.0013449899125756554,3
[4.   4.   7.11],18058,4730,4800,8528,8,3,1,4,20,17,25,0.0009414110089710931,0.0013844279543692546,2
[4.   4.   8.09],19333,4691,4820,9822,9,3,1,5,22,20,28,0.001034500594837842,0.0014483008327729786,2
[4.   4.   8.92],20482,4783,4919,10780,10,3,2,5,25,22,36,0.0010741138560687433,0.0017576408553852162,2
[4.   6.79 0.59],13698,4793,8202,703,6,3,2,1,17,14,24,0.0010220470141626514,0.0017520805957074025,2
[4.   6.79 2.24],15771,4823,8302,2646,7,4,2,1,20,16,27,0.0010145203221102023,0.0017120030435609664,2
[4.   6.79 4.  ],17749,4745,8175,4829,7,2,2,3,18,18,32,0.0010141416417826356,0.001802918474280241,3
[4.   6.79 6.79],21230,4820,8114,8296,9,3,2,4,23,18,38,0.0008478568064060293,0.0017899199246349505,0
[4.   6.79 7.11],21514,4810,8218,8486,9,3,2,4,23,23,37,0.0010690713024077343,0.0017198103560472251,3
[4.   6.79 8.09],22624,4663,8250,9711,11,3,2,6,27,27,44,0.0011934229137199436,0.001944837340876945,3
[4.   6.79 8.92],23666,4753,8104,10809,13,5,2,6,33,28,44,0.0011831319192089915,0.00185920730161413,2
[4.   7.11 0.59],14237,4816,8707,714,6,3,1,2,16,16,25,0.001123832268033996,0.0017559879188031185,1
[4.   7.11 2.24],16209,4894,8589,2726,7,3,2,2,19,19,36,0.0011721882904559195,0.002220988339811216,3
[4.   7.11 4.  ],17996,4792,8457,4747,6,2,2,2,16,16,29,0.0008890864636585908,0.001611469215381196,3
[4.   7.11 6.79],21530,4764,8430,8336,8,2,2,4,20,20,33,0.0009289363678588016,0.0015327450069670227,3
[4.   7.11 7.11],21841,4676,8567,8598,8,2,2,4,20,18,35,0.0008241380889153427,0.0016024907284464998,2
[4.   7.11 8.09],23175,4852,8568,9755,10,3,2,5,25,25,43,0.0010787486515641855,0.0018554476806903989,3
[4.   7.11 8.92],24056,4836,8580,10640,10,4,1,5,25,22,34,0.0009145327569005655,0.0014133688061190555,2
[4.   8.09 0.59],15197,4716,9762,719,5,2,2,1,14,14,25,0.0009212344541685859,0.0016450615253010465,3
[4.   8.09 2.24],17275,4778,9837,2660,5,2,2,1,14,14,24,0.0008104196816208394,0.0013892908827785818,3
[4.   8.09 4.  ],19068,4700,9628,4740,8,2,3,3,21,21,39,0.0011013215859030838,0.0020453115166771552,3
[4.   8.09 6.79],22540,4642,9664,8234,9,3,2,4,23,20,38,0.0008873114463176574,0.0016858917480035492,2
[4.   8.09 7.11],22966,4834,9760,8372,9,3,2,4,23,23,39,0.0010014804493599233,0.0016981625010885654,3
[4.   8.09 8.09],24252,4833,9859,9560,10,3,2,5,25,25,42,0.0010308428170872506,0.0017318159327065806,3
[4.   8.09 8.92],25135,4736,9648,10751,9,2,2,5,22,22,36,0.00087527352297593,0.0014322657648697034,3
[4.   8.92 0.59],16292,4887,10697,708,7,2,3,2,19,16,27,0.0009820770930518046,0.0016572550945249205,1
[4.   8.92 2.24],18242,4740,10802,2700,6,2,3,1,17,17,34,0.0009319153601578773,0.0018638307203157547,3
[4.   8.92 4.  ],20398,4835,10791,4772,9,3,3,3,24,22,34,0.0010785371114815179,0.0016668300813805275,1
[4.   8.92 6.79],23529,4796,10692,8041,9,2,4,3,24,18,37,0.0007650133877342854,0.0015725275192315865,0
[4.   8.92 7.11],24079,4835,10742,8502,10,3,3,4,26,26,48,0.0010797790605922171,0.0019934382657087087,3
[4.   8.92 8.09],25316,4795,10765,9756,10,3,2,5,25,22,45,0.000869015642281561,0.0017775319955759203,2
[4.   8.92 8.92],26363,4838,10773,10752,10,3,2,5,25,25,43,0.0009482987520388424,0.0016310738535068089,3
[6.79 0.59 0.59],9467,8054,721,692,6,4,1,1,17,16,22,0.0016900813351642546,0.0023238618358508503,1
[6.79 0.59 2.24],11687,8265,695,2727,7,4,1,2,19,16,26,0.0013690425258834605,0.002224694104560623,2
[6.79 0.59 4.  ],13641,8118,729,4794,7,4,1,2,19,16,27,0.0011729345355912322,0.0019793270288102046,2
[6.79 0.59 6.79],17158,8108,750,8300,7,3,1,3,18,16,25,0.0009325096165054203,0.001457046275789719,2
[6.79 0.59 7.11],17349,8169,725,8455,9,4,1,4,23,23,33,0.0013257248256383653,0.0019021269237420022,3
[6.79 0.59 8.09],18437,8122,717,9598,10,4,1,5,25,25,36,0.001355968975429842,0.0019525953246189727,3
[6.79 0.59 8.92],19625,8246,695,10684,10,4,1,5,25,25,35,0.0012738853503184713,0.00178343949044586,3
[6.79 2.24 0.59],11720,8368,2678,674,6,4,1,1,17,17,24,0.0014505119453924913,0.0020477815699658703,3
[6.79 2.24 2.24],13554,8178,2714,2662,6,4,1,1,17,17,24,0.0012542422900988636,0.0017706949977866313,3
[6.79 2.24 4.  ],15781,8119,2786,4876,7,4,1,2,19,19,26,0.0012039794689816868,0.0016475508522907293,3
[6.79 2.24 6.79],18956,8258,2636,8062,9,4,1,4,23,23,32,0.0012133361468664276,0.0016881198565098124,3
[6.79 2.24 7.11],19413,8247,2660,8506,10,4,1,5,25,25,35,0.0012877968371709679,0.001802915572039355,3
[6.79 2.24 8.09],20530,8144,2669,9717,10,4,1,5,25,25,35,0.0012177301509985387,0.0017048222113979542,3
[6.79 2.24 8.92],21603,8177,2629,10797,10,4,1,5,25,25,37,0.001157246678702032,0.0017127250844790074,3
[6.79 4.   0.59],13760,8352,4694,714,7,5,1,1,20,17,30,0.0012354651162790698,0.0021802325581395353,2
[6.79 4.   2.24],15747,8209,4874,2664,7,5,1,1,20,19,27,0.0012065790309265256,0.0017146123071061154,1
[6.79 4.   4.  ],17667,8015,4817,4835,10,5,2,3,27,25,43,0.0014150676402332034,0.002433916341201109,1
[6.79 4.   6.79],21063,8006,4931,8126,10,5,1,4,26,26,37,0.0012343920619095096,0.0017566348573327636,3
[6.79 4.   7.11],21649,8165,4809,8675,9,4,1,4,23,21,38,0.0009700217100097002,0.0017552773800175528,2
[6.79 4.   8.09],22623,8138,4821,9664,9,3,1,5,22,21,34,0.000928258851611192,0.0015028952835609778,2
[6.79 4.   8.92],23825,8198,4856,10771,11,5,1,5,28,24,38,0.0010073452256033578,0.0015949632738719833,2
[6.79 6.79 0.59],17224,8256,8225,743,7,4,2,1,20,20,33,0.0011611704598235024,0.0019159312587087784,3
[6.79 6.79 2.24],18986,8202,8094,2690,7,4,2,1,20,20,40,0.0010534077741493732,0.0021068155482987464,3
[6.79 6.79 4.  ],21288,8185,8130,4973,8,3,2,3,21,21,35,0.0009864712514092446,0.001644118752348741,3
[6.79 6.79 6.79],24559,8265,8052,8242,10,4,2,4,26,26,43,0.0010586750274848324,0.0017508856223787616,3
[6.79 6.79 7.11],24793,7985,8242,8566,10,4,2,4,26,26,44,0.0010486830960351713,0.0017746944702133668,3
[6.79 6.79 8.09],26088,8115,8279,9694,12,4,3,5,31,28,49,0.0010732904017172649,0.001878258203005213,1
[6.79 6.79 8.92],27017,8080,8241,10696,11,4,2,5,28,28,47,0.0010363844986489988,0.0017396454084465335,3
[6.79 7.11 0.59],17153,7964,8505,684,7,5,1,1,20,18,24,0.0010493791173555645,0.0013991721564740865,0
[6.79 7.11 2.24],19425,8118,8690,2617,10,4,4,2,28,26,39,0.0013384813384813385,0.002007722007722008,1
[6.79 7.11 4.  ],21284,8194,8407,4683,9,4,3,2,25,25,47,0.0011745912422476976,0.002208231535425672,3
[6.79 7.11 6.79],24991,8349,8552,8090,10,4,2,4,26,26,45,0.0010403745348325397,0.001800648233364011,3
[6.79 7.11 7.11],25053,8202,8419,8432,12,5,3,4,32,32,57,0.001277292140661797,0.002275176625553826,3
[6.79 7.11 8.09],26389,8167,8618,9604,12,4,2,6,30,30,49,0.0011368373185797114,0.0018568342870135285,3
[6.79 7.11 8.92],27699,8279,8616,10804,13,5,2,6,33,29,51,0.0010469692046644282,0.0018412217047546844,2
[6.79 8.09 0.59],18574,8209,9686,679,8,4,2,2,22,21,37,0.001130612684397545,0.00199203187250996,1
[6.79 8.09 2.24],20514,8197,9615,2702,9,4,2,3,24,22,42,0.0010724383347957493,0.0020473822755191573,1
[6.79 8.09 4.  ],22473,8102,9669,4702,9,4,2,3,24,24,42,0.001067948204512081,0.0018689093578961422,3
[6.79 8.09 6.79],25978,8193,9688,8097,9,4,2,3,24,24,46,0.0009238586496266072,0.001770729078450997,3
[6.79 8.09 7.11],26338,8248,9571,8519,11,4,2,5,28,28,48,0.0010631027412863544,0.001822461842205179,3
[6.79 8.09 8.09],27560,8200,9688,9672,10,3,2,5,25,25,47,0.00090711175616836,0.001705370101596517,3
[6.79 8.09 8.92],28611,7990,9921,10700,11,4,2,5,28,28,47,0.0009786445772604943,0.0016427248261158295,3
[6.79 8.92 0.59],19514,8115,10659,740,7,4,2,1,20,20,35,0.0010249051962693454,0.001793584093471354,3
[6.79 8.92 2.24],21532,8270,10565,2697,11,4,4,3,30,27,42,0.0012539476128552852,0.0019505851755526656,1
[6.79 8.92 4.  ],24011,8287,10838,4886,10,6,2,2,28,24,45,0.0009995418766398734,0.0018741410186997624,2
[6.79 8.92 6.79],26759,8119,10716,7924,11,4,3,4,29,29,52,0.0010837475241974662,0.001943271422698905,3
[6.79 8.92 7.11],27334,8130,10608,8596,10,4,2,4,26,22,47,0.0008048584180873638,0.0017194702568230046,2
[6.79 8.92 8.09],28612,8110,10609,9893,12,4,3,5,31,31,56,0.0010834614846917377,0.0019572207465399128,3
[6.79 8.92 8.92],29474,8121,10608,10745,13,4,4,5,34,30,55,0.0010178462373617429,0.0018660514351631946,1
[7.11 0.59 0.59],9870,8455,697,718,6,4,1,1,17,14,21,0.0014184397163120568,0.002127659574468085,0
[7.11 0.59 2.24],11742,8287,712,2743,6,4,1,1,17,17,23,0.0014477942428887756,0.001958780446261284,3
[7.11 0.59 4.  ],14064,8558,727,4779,7,4,1,2,19,19,27,0.0013509670079635949,0.0019197952218430036,3
[7.11 0.59 6.79],17346,8345,668,8333,9,4,1,4,23,23,32,0.0013259541104577426,0.0018448057188977288,3
[7.11 0.59 7.11],17863,8642,669,8552,10,5,1,4,26,26,37,0.0014555225885909422,0.0020713206068409557,3
[7.11 0.59 8.09],19118,8654,736,9728,11,5,1,5,28,28,40,0.0014645883460613035,0.002092269065801862,3
[7.11 0.59 8.92],19960,8406,737,10817,11,4,1,6,27,25,36,0.00125250501002004,0.0018036072144288575,2
[7.11 2.24 0.59],11971,8577,2706,688,6,4,1,1,17,16,23,0.0013365633614568538,0.001921309832094228,1
[7.11 2.24 2.24],13897,8515,2701,2681,7,5,1,1,20,17,23,0.001223285601208894,0.0016550334604590918,2
[7.11 2.24 4.  ],15979,8532,2582,4865,7,4,1,2,19,19,26,0.0011890606420927464,0.0016271356154953375,3
[7.11 2.24 6.79],19188,8454,2741,7993,9,4,1,4,23,23,33,0.0011986658328121745,0.001719824890556598,3
[7.11 2.24 7.11],19812,8535,2718,8559,9,4,1,4,23,23,32,0.0011609125782354132,0.0016151827175449225,3
[7.11 2.24 8.09],20684,8219,2685,9780,9,4,1,4,23,20,29,0.0009669309611293754,0.0014020498936375945,2
[7.11 2.24 8.92],22200,8486,2728,10986,10,4,1,5,25,25,35,0.001126126126126126,0.0015765765765765765,3
[7.11 4.   0.59],14037,8573,4752,712,7,5,1,1,20,16,23,0.001139844696160148,0.001638526750730213,0
[7.11 4.   2.24],15981,8581,4726,2674,6,4,1,1,17,17,24,0.0010637632188223516,0.0015017833677492024,3
[7.11 4.   4.  ],17946,8527,4669,4750,7,4,1,2,19,19,30,0.0010587317508079792,0.001671681711802073,3
[7.11 4.   6.79],21583,8586,4918,8079,10,4,2,4,26,26,43,0.001204651809294352,0.0019923087615252746,3
[7.11 4.   7.11],21823,8427,4826,8570,9,4,1,4,23,23,32,0.001053933922925354,0.001466342849287449,3
[7.11 4.   8.09],22993,8478,4856,9659,9,4,1,4,23,21,37,0.000913321445657374,0.0016091854042534685,2
[7.11 4.   8.92],24173,8563,4901,10709,12,4,2,6,30,30,49,0.0012410540685889216,0.0020270549786952385,3
[7.11 6.79 0.59],17164,8456,7979,729,6,4,1,1,17,17,27,0.0009904451176881847,0.0015730598927988814,3
[7.11 6.79 2.24],19538,8705,8053,2780,7,4,2,1,20,20,34,0.0010236462278636505,0.0017401985873682054,3
[7.11 6.79 4.  ],21430,8538,8168,4724,9,4,2,3,24,24,42,0.0011199253383107793,0.001959869342043864,3
[7.11 6.79 6.79],24846,8503,8215,8128,10,4,2,4,26,26,42,0.0010464461080254368,0.0016904129437333975,3
[7.11 6.79 7.11],25431,8583,8296,8552,12,6,2,4,32,27,48,0.001061696354842515,0.0018874601863866933,2
[7.11 6.79 8.09],26240,8560,8038,9642,11,4,2,5,28,28,47,0.0010670731707317074,0.001791158536585366,3
[7.11 6.79 8.92],27397,8584,8100,10713,15,7,2,6,39,33,52,0.001204511442858707,0.001898018031171296,2
[7.11 7.11 0.59],17608,8505,8386,717,7,4,2,1,20,20,38,0.0011358473421172195,0.0021581099500227172,3
[7.11 7.11 2.24],19844,8622,8542,2680,7,4,2,1,20,17,31,0.0008566821205402138,0.0015621850433380367,2
[7.11 7.11 4.  ],21914,8470,8600,4844,9,4,4,1,26,24,36,0.0010951902893127682,0.0016427854339691524,1
[7.11 7.11 6.79],25204,8634,8567,8003,11,5,2,4,29,29,50,0.001150611014124742,0.001983812093318521,3
[7.11 7.11 7.11],25923,8589,8564,8770,10,4,2,4,26,26,45,0.0010029703352235468,0.0017359101955792154,3
[7.11 7.11 8.09],26976,8518,8599,9859,11,4,2,5,28,28,51,0.0010379596678529062,0.0018905693950177934,3
[7.11 7.11 8.92],28030,8601,8555,10874,13,6,2,5,34,29,52,0.0010346057795219408,0.0018551551908669282,2
[7.11 8.09 0.59],19021,8588,9712,721,7,4,2,1,20,17,33,0.0008937490142474108,0.0017349245570685034,2
[7.11 8.09 2.24],21040,8677,9686,2677,8,5,2,1,23,19,39,0.000903041825095057,0.0018536121673003805,2
[7.11 8.09 4.  ],22908,8431,9627,4850,11,6,3,2,31,26,49,0.0011349746813340315,0.00213899074559106,2
[7.11 8.09 6.79],26415,8364,9754,8297,10,4,2,4,26,26,46,0.0009842892296043914,0.0017414347908385386,3
[7.11 8.09 7.11],26667,8447,9563,8657,10,4,2,4,26,26,44,0.000974987812652342,0.0016499793752578092,3
[7.11 8.09 8.09],27773,8524,9735,9514,11,5,1,5,28,25,44,0.0009001548266301804,0.0015842724948691175,2
[7.11 8.09 8.92],28935,8604,9660,10671,12,5,2,5,31,31,52,0.0010713668567478832,0.0017971315016416106,3
[7.11 8.92 0.59],19845,8334,10765,746,7,4,2,1,20,19,31,0.0009574200050390528,0.001562106324011086,1
[7.11 8.92 2.24],21967,8592,10680,2695,7,4,2,1,20,20,39,0.000910456593981882,0.0017753903582646698,3
[7.11 8.92 4.  ],23968,8350,10741,4877,10,6,2,2,28,23,41,0.0009596128170894525,0.0017106141522029374,2
[7.11 8.92 6.79],27554,8527,10847,8180,10,4,2,4,26,26,43,0.0009436016549321332,0.0015605719677723744,3
[7.11 8.92 7.11],27530,8415,10703,8412,13,5,3,5,34,34,60,0.0012350163458045768,0.002179440610243371,3
[7.11 8.92 8.09],29028,8660,10592,9776,11,4,2,5,28,28,50,0.0009645859170456113,0.0017224748518671626,3
[7.11 8.92 8.92],29670,8458,10577,10635,12,4,2,6,30,30,52,0.0010111223458038423,0.0017526120660599932,3
[8.09 0.59 0.59],11106,9662,724,720,7,5,1,1,20,17,23,0.0015307041238969926,0.0020709526382135784,2
[8.09 0.59 2.24],12880,9548,703,2629,6,4,1,1,17,17,24,0.0013198757763975154,0.001863354037267081,3
[8.09 0.59 4.  ],15532,9865,683,4984,8,5,1,2,22,22,31,0.00141643059490085,0.0019958794746330155,3
[8.09 0.59 6.79],18539,9692,705,8142,10,5,1,4,26,26,37,0.0014024488915259726,0.0019957926533254217,3
[8.09 0.59 7.11],18919,9709,716,8494,10,5,1,4,26,26,38,0.0013742798245150378,0.0020085628204450554,3
[8.09 0.59 8.09],20151,9646,709,9796,10,4,1,5,25,23,37,0.0011413825616594711,0.0018361371644087141,2
[8.09 0.59 8.92],21181,9769,700,10712,11,5,1,5,28,25,39,0.0011803031018365515,0.0018412728388650208,2
[8.09 2.24 0.59],13098,9691,2687,720,7,5,1,1,20,20,28,0.0015269506794930525,0.002137730951290273,3
[8.09 2.24 2.24],15295,9891,2704,2700,7,5,1,1,20,20,29,0.0013076168682576005,0.0018960444589735208,3
[8.09 2.24 4.  ],17174,9688,2722,4764,8,5,1,2,22,22,31,0.0012810061721206475,0.0018050541516245488,3
[8.09 2.24 6.79],20676,9780,2723,8173,9,4,1,4,23,23,33,0.0011124008512284774,0.001596053395240859,3
[8.09 2.24 7.11],21107,9874,2686,8547,9,4,1,4,23,21,34,0.000994930591746814,0.0016108400056853178,2
[8.09 2.24 8.09],22136,9809,2684,9643,11,5,1,5,28,28,40,0.001264907842428623,0.0018070112034694614,3
[8.09 2.24 8.92],23052,9705,2696,10651,11,5,1,5,28,28,40,0.0012146451500954366,0.0017352073572791946,3
[8.09 4.   0.59],15204,9726,4760,718,7,5,1,1,20,20,30,0.0013154433043935806,0.001973164956590371,3
[8.09 4.   2.24],17169,9827,4680,2662,7,5,1,1,20,20,33,0.0011648902090977925,0.0019220688450113574,3
[8.09 4.   4.  ],19380,9862,4754,4764,8,5,1,2,22,22,33,0.0011351909184726524,0.0017027863777089784,3
[8.09 4.   6.79],22564,9657,4756,8151,10,5,1,4,26,26,39,0.0011522779648998405,0.0017284169473497607,3
[8.09 4.   7.11],23140,9796,4835,8509,9,4,1,4,23,23,34,0.0009939498703543648,0.0014693171996542785,3
[8.09 4.   8.09],24315,9824,4808,9683,11,5,2,4,29,29,47,0.001192679415998355,0.0019329631914456094,3
[8.09 4.   8.92],25301,9806,4872,10623,12,5,1,6,30,30,46,0.0011857238844314455,0.0018181099561282164,3
[8.09 6.79 0.59],18672,9710,8234,728,8,4,2,2,22,20,33,0.0010711225364181665,0.0017673521850899742,1
[8.09 6.79 2.24],20673,9801,8148,2724,10,6,2,2,28,24,39,0.0011609345523146133,0.0018865186475112464,2
[8.09 6.79 4.  ],22821,9806,8236,4779,9,5,2,2,25,25,41,0.0010954822312782089,0.001796590859296262,3
[8.09 6.79 6.79],25896,9778,7963,8155,11,5,2,4,29,29,50,0.0011198640716713006,0.0019308001235712078,3
[8.09 6.79 7.11],26563,9741,8133,8689,11,5,2,4,29,29,48,0.0010917441554041335,0.0018070248089447727,3
[8.09 6.79 8.09],27501,9773,8044,9684,10,4,2,4,26,26,44,0.0009454201665393987,0.0015999418202974438,3
[8.09 6.79 8.92],28761,9761,8288,10712,14,7,2,5,37,31,51,0.0010778484753659467,0.0017732345885052676,2
[8.09 7.11 0.59],18943,9640,8557,746,8,5,2,1,23,23,40,0.0012141688222562425,0.0021115979517499868,3
[8.09 7.11 2.24],20820,9705,8446,2669,9,6,2,1,26,21,37,0.0010086455331412103,0.001777137367915466,2
[8.09 7.11 4.  ],23053,9679,8550,4824,10,5,2,3,27,27,45,0.0011712141586778294,0.0019520235977963825,3
[8.09 7.11 6.79],26585,9901,8442,8242,11,5,2,4,29,29,48,0.0010908406996426557,0.0018055294338912922,3
[8.09 7.11 7.11],26709,9662,8652,8395,11,5,2,4,29,29,49,0.0010857763300760044,0.0018345875921973863,3
[8.09 7.11 8.09],28150,9833,8563,9754,12,5,2,5,31,31,52,0.0011012433392539962,0.0018472468916518648,3
[8.09 7.11 8.92],28920,9772,8380,10768,12,5,2,5,31,31,55,0.001071922544951591,0.0019017980636237895,3
[8.09 8.09 0.59],20206,9786,9686,734,8,4,2,2,22,21,31,0.0010392952588340098,0.0015341977630406812,1
[8.09 8.09 2.24],22194,9742,9783,2669,9,5,3,1,26,24,37,0.0010813733441470668,0.0016671172388933945,1
[8.09 8.09 4.  ],24312,9704,9788,4820,8,5,1,2,22,22,33,0.0009049029285949326,0.0013573543928923988,1
[8.09 8.09 6.79],27396,9725,9692,7979,9,4,2,3,24,24,44,0.0008760402978537013,0.0016060738793984522,3
[8.09 8.09 7.11],28188,9825,9772,8591,11,5,2,4,29,29,51,0.00102880658436214,0.001809280544912729,3
[8.09 8.09 8.09],29299,9677,9822,9800,13,5,3,5,34,34,61,0.001160449162087443,0.002081982320215707,3
[8.09 8.09 8.92],30122,9655,9661,10806,13,5,2,6,33,33,55,0.001095544784542859,0.0018259079742380985,3
[8.09 8.92 0.59],21292,9688,10840,764,9,5,3,1,26,25,42,0.0011741499154612062,0.0019725718579748264,1
[8.09 8.92 2.24],23255,9788,10757,2710,10,4,4,2,28,25,47,0.0010750376263169213,0.002021070737475812,1
[8.09 8.92 4.  ],25151,9727,10671,4753,9,5,2,2,25,25,44,0.0009939962625740528,0.0017494334221303327,3
[8.09 8.92 6.79],28818,9924,10818,8076,12,5,3,4,32,32,57,0.0011104171004233463,0.001977930460129086,3
[8.09 8.92 7.11],28750,9659,10662,8429,14,7,3,4,38,31,59,0.001078260869565217,0.002052173913043478,2
[8.09 8.92 8.09],30409,9825,10769,9815,13,5,3,5,34,34,63,0.0011180900391331511,0.002071755072511428,3
[8.09 8.92 8.92],30880,9645,10684,10551,12,5,2,5,31,31,54,0.0010038860103626943,0.001748704663212435,3
[8.92 0.59 0.59],12130,10742,679,709,7,5,1,1,20,19,27,0.0015663643858202802,0.002225886232481451,1
[8.92 0.59 2.24],14290,10807,731,2752,8,6,1,1,23,19,32,0.0013296011196641008,0.0022393282015395377,2
[8.92 0.59 4.  ],16380,10824,713,4843,10,6,1,3,27,23,37,0.0014041514041514044,0.002258852258852259,2
[8.92 0.59 6.79],19497,10725,701,8071,9,5,1,3,24,24,34,0.0012309586090167718,0.0017438580294404267,3
[8.92 0.59 7.11],19827,10622,701,8504,12,6,1,5,31,31,45,0.0015635244868109144,0.0022696323195642307,3
[8.92 0.59 8.09],21094,10783,765,9546,11,5,1,5,28,28,41,0.0013273916753579215,0.0019436806674883848,3
[8.92 0.59 8.92],22204,10710,696,10798,11,5,1,5,28,28,41,0.0012610340479192938,0.0018465141415961086,3
[8.92 2.24 0.59],14135,10756,2690,689,7,5,1,1,20,20,29,0.0014149274849663955,0.0020516448532012736,3
