context,rate,n_services,n_vnf_req,n_vnf,n_vcpu,n_ticks,alpha,beta,bin_conf
202,5.5,165,324,161,766,83832,0.49691358024691357,4.75776397515528,0
202,5.5,165,324,163,768,83840,0.5030864197530864,4.711656441717792,1
202,5.5,165,324,183,876,91210,0.5648148148148148,4.786885245901639,2
202,5.5,165,324,185,878,91218,0.5709876543209876,4.745945945945946,3
203,6,163,327,194,941,87991,0.5932721712538226,4.850515463917525,0
203,6,163,327,196,943,87998,0.599388379204893,4.811224489795919,1
203,6,163,327,176,843,87695,0.5382262996941896,4.7897727272727275,2
203,6,163,327,178,845,87702,0.5443425076452599,4.747191011235955,3
204,0.5,22,47,16,55,14962,0.3404255319148936,3.4375,0
204,0.5,22,47,16,55,14962,0.3404255319148936,3.4375,1
204,0.5,22,47,22,84,14688,0.46808510638297873,3.8181818181818183,2
204,0.5,22,47,22,84,14688,0.46808510638297873,3.8181818181818183,3
205,1,33,61,35,157,18760,0.5737704918032787,4.485714285714286,0
205,1,33,61,35,157,18760,0.5737704918032787,4.485714285714286,1
205,1,33,61,29,124,17678,0.47540983606557374,4.275862068965517,2
205,1,33,61,29,124,17678,0.47540983606557374,4.275862068965517,3
206,1.5,36,75,39,169,15156,0.52,4.333333333333333,0
206,1.5,36,75,39,169,15156,0.52,4.333333333333333,1
206,1.5,36,75,24,90,13273,0.32,3.75,2
206,1.5,36,75,24,90,13273,0.32,3.75,3
207,2,56,123,65,299,25323,0.5284552845528455,4.6,0
207,2,56,123,65,299,25323,0.5284552845528455,4.6,1
207,2,56,123,47,211,24995,0.3821138211382114,4.48936170212766,2
207,2,56,123,47,211,24995,0.3821138211382114,4.48936170212766,3
208,2.5,73,146,96,448,38802,0.6575342465753424,4.666666666666667,0
208,2.5,73,146,96,448,38802,0.6575342465753424,4.666666666666667,1
208,2.5,73,146,75,339,36966,0.5136986301369864,4.52,2
208,2.5,73,146,75,339,36966,0.5136986301369864,4.52,3
209,3,95,201,123,587,56816,0.6119402985074627,4.772357723577236,0
209,3,95,201,124,588,56820,0.6169154228855721,4.741935483870968,1
209,3,95,201,113,534,56137,0.5621890547263682,4.725663716814159,2
209,3,95,201,114,535,56141,0.5671641791044776,4.692982456140351,3
210,3.5,115,250,132,628,75708,0.528,4.757575757575758,0
210,3.5,115,250,133,629,75713,0.532,4.7293233082706765,1
210,3.5,115,250,129,609,75828,0.516,4.72093023255814,2
210,3.5,115,250,130,610,75833,0.52,4.6923076923076925,3
211,4,141,303,174,836,121118,0.5742574257425742,4.804597701149425,0
211,4,141,303,177,839,121130,0.5841584158415841,4.740112994350283,1
211,4,141,303,163,773,118470,0.5379537953795379,4.742331288343558,2
211,4,141,303,165,775,118478,0.5445544554455446,4.696969696969697,3
212,4.5,137,299,200,966,87184,0.6688963210702341,4.83,0
212,4.5,137,299,201,967,87188,0.6722408026755853,4.810945273631841,1
212,4.5,137,299,190,912,84704,0.6354515050167224,4.8,2
212,4.5,137,299,191,913,84708,0.6387959866220736,4.780104712041885,3
213,5,142,279,182,874,91597,0.6523297491039427,4.802197802197802,0
213,5,142,279,184,876,91604,0.6594982078853047,4.760869565217392,1
213,5,142,279,176,835,94590,0.6308243727598566,4.744318181818182,2
213,5,142,279,178,837,94597,0.6379928315412187,4.702247191011236,3
214,5.5,166,331,164,791,106523,0.4954682779456193,4.823170731707317,0
214,5.5,166,331,167,794,106534,0.5045317220543807,4.754491017964072,1
214,5.5,166,331,242,1174,119435,0.7311178247734139,4.851239669421488,2
214,5.5,166,331,242,1174,119435,0.7311178247734139,4.851239669421488,3
215,6,173,356,212,1024,127354,0.5955056179775281,4.830188679245283,0
215,6,173,356,215,1027,127365,0.6039325842696629,4.776744186046511,1
215,6,173,356,203,974,131217,0.5702247191011236,4.798029556650246,2
215,6,173,356,205,976,131225,0.5758426966292135,4.760975609756097,3
216,0.5,15,30,13,40,7686,0.43333333333333335,3.076923076923077,0
216,0.5,15,30,13,40,7686,0.43333333333333335,3.076923076923077,1
216,0.5,15,30,13,37,7191,0.43333333333333335,2.8461538461538463,2
216,0.5,15,30,13,37,7191,0.43333333333333335,2.8461538461538463,3
217,1,44,82,47,214,20722,0.573170731707317,4.553191489361702,0
217,1,44,82,47,214,20722,0.573170731707317,4.553191489361702,1
217,1,44,82,31,125,17383,0.3780487804878049,4.032258064516129,2
217,1,44,82,31,125,17383,0.3780487804878049,4.032258064516129,3
218,1.5,52,94,53,237,24141,0.5638297872340425,4.471698113207547,0
218,1.5,52,94,53,237,24141,0.5638297872340425,4.471698113207547,1
218,1.5,52,94,41,175,23865,0.43617021276595747,4.2682926829268295,2
218,1.5,52,94,41,175,23865,0.43617021276595747,4.2682926829268295,3
219,2,60,120,57,262,37154,0.475,4.5964912280701755,0
219,2,60,120,58,263,37158,0.48333333333333334,4.5344827586206895,1
219,2,60,120,52,234,37696,0.43333333333333335,4.5,2
219,2,60,120,53,235,37700,0.44166666666666665,4.433962264150943,3
220,2.5,83,171,79,369,37960,0.4619883040935672,4.670886075949367,0
220,2.5,83,171,80,370,37964,0.4678362573099415,4.625,1
220,2.5,83,171,83,382,40127,0.4853801169590643,4.602409638554217,2
220,2.5,83,171,84,383,40131,0.49122807017543857,4.559523809523809,3
221,3,105,211,134,639,48593,0.6350710900473934,4.768656716417911,0
221,3,105,211,135,640,48597,0.6398104265402843,4.7407407407407405,1
221,3,105,211,133,633,51464,0.6303317535545023,4.7593984962406015,2
221,3,105,211,134,634,51468,0.6350710900473934,4.731343283582089,3
222,3.5,117,232,120,570,66284,0.5172413793103449,4.75,0
222,3.5,117,232,121,571,66289,0.521551724137931,4.7190082644628095,1
222,3.5,117,232,101,468,67111,0.4353448275862069,4.633663366336633,2
222,3.5,117,232,102,469,67116,0.4396551724137931,4.598039215686274,3
223,4,117,251,143,685,70161,0.5697211155378487,4.79020979020979,0
223,4,117,251,144,686,70165,0.5737051792828686,4.763888888888889,1
223,4,117,251,146,692,73495,0.5816733067729084,4.739726027397261,2
223,4,117,251,147,693,73499,0.5856573705179283,4.714285714285714,3
224,4.5,128,249,131,623,46043,0.5261044176706827,4.755725190839694,0
224,4.5,128,249,132,624,46047,0.5301204819277109,4.7272727272727275,1
224,4.5,128,249,137,656,46225,0.5502008032128514,4.788321167883212,2
224,4.5,128,249,138,657,46229,0.5542168674698795,4.760869565217392,3
225,5,168,339,196,944,100491,0.5781710914454278,4.816326530612245,0
225,5,168,339,198,946,100498,0.584070796460177,4.777777777777778,1
225,5,168,339,139,656,97730,0.41002949852507375,4.719424460431655,2
225,5,168,339,141,658,97737,0.415929203539823,4.666666666666667,3
226,5.5,170,336,198,952,95355,0.5892857142857143,4.808080808080808,0
226,5.5,170,336,200,954,95363,0.5952380952380952,4.77,1
226,5.5,170,336,166,787,93933,0.49404761904761907,4.740963855421687,2
226,5.5,170,336,168,789,93941,0.5,4.696428571428571,3
227,6,189,337,223,1088,102135,0.6617210682492581,4.878923766816143,0
227,6,189,337,225,1090,102142,0.6676557863501483,4.844444444444444,1
227,6,189,337,220,1063,106876,0.6528189910979229,4.831818181818182,2
227,6,189,337,222,1065,106883,0.658753709198813,4.797297297297297,3
228,0.5,13,24,7,11,2469,0.2916666666666667,1.5714285714285714,0
228,0.5,13,24,7,11,2469,0.2916666666666667,1.5714285714285714,1
228,0.5,13,24,7,8,1199,0.2916666666666667,1.1428571428571428,2
228,0.5,13,24,7,8,1199,0.2916666666666667,1.1428571428571428,3
229,1,34,64,43,192,20647,0.671875,4.465116279069767,0
229,1,34,64,43,192,20647,0.671875,4.465116279069767,1
229,1,34,64,29,120,17740,0.453125,4.137931034482759,2
229,1,34,64,29,120,17740,0.453125,4.137931034482759,3
230,1.5,44,77,46,204,20458,0.5974025974025974,4.434782608695652,0
230,1.5,44,77,46,204,20458,0.5974025974025974,4.434782608695652,1
230,1.5,44,77,37,153,18604,0.4805194805194805,4.135135135135135,2
230,1.5,44,77,37,153,18604,0.4805194805194805,4.135135135135135,3
231,2,57,118,76,356,31799,0.6440677966101694,4.684210526315789,0
231,2,57,118,76,356,31799,0.6440677966101694,4.684210526315789,1
231,2,57,118,69,311,27616,0.5847457627118644,4.507246376811594,2
231,2,57,118,69,311,27616,0.5847457627118644,4.507246376811594,3
232,2.5,81,162,83,385,56051,0.5123456790123457,4.63855421686747,0
232,2.5,81,162,84,386,56055,0.5185185185185185,4.595238095238095,1
232,2.5,81,162,69,311,50710,0.42592592592592593,4.507246376811594,2
232,2.5,81,162,70,312,50714,0.43209876543209874,4.457142857142857,3
233,3,73,136,71,327,37574,0.5220588235294118,4.605633802816901,0
233,3,73,136,71,327,37574,0.5220588235294118,4.605633802816901,1
233,3,73,136,67,301,34356,0.49264705882352944,4.492537313432836,2
233,3,73,136,67,301,34356,0.49264705882352944,4.492537313432836,3
234,3.5,119,233,149,716,82789,0.6394849785407726,4.805369127516778,0
234,3.5,119,233,150,717,82792,0.6437768240343348,4.78,1
234,3.5,119,233,130,615,80064,0.5579399141630901,4.730769230769231,2
234,3.5,119,233,131,616,80067,0.5622317596566524,4.702290076335878,3
235,4,115,257,166,800,95012,0.6459143968871596,4.819277108433735,0
235,4,115,257,168,802,95020,0.6536964980544747,4.773809523809524,1
235,4,115,257,117,550,85159,0.45525291828793774,4.700854700854701,2
235,4,115,257,119,552,85167,0.46303501945525294,4.638655462184874,3
236,4.5,129,260,147,706,110627,0.5653846153846154,4.802721088435374,0
236,4.5,129,260,150,709,110639,0.5769230769230769,4.726666666666667,1
236,4.5,129,260,134,630,107406,0.5153846153846153,4.701492537313433,2
236,4.5,129,260,136,632,107413,0.5230769230769231,4.647058823529412,3
237,5,134,261,151,726,89939,0.578544061302682,4.80794701986755,0
237,5,134,261,153,728,89946,0.5862068965517241,4.758169934640523,1
237,5,134,261,153,730,94886,0.5862068965517241,4.771241830065359,2
237,5,134,261,155,732,94893,0.5938697318007663,4.72258064516129,3
238,5.5,172,373,188,907,110579,0.5040214477211796,4.824468085106383,0
238,5.5,172,373,190,909,110587,0.5093833780160858,4.78421052631579,1
238,5.5,172,373,167,797,110131,0.4477211796246649,4.772455089820359,2
238,5.5,172,373,168,798,110135,0.450402144772118,4.75,3
239,6,165,304,171,824,108112,0.5625,4.818713450292398,0
239,6,165,304,173,826,108120,0.569078947368421,4.77456647398844,1
239,6,165,304,135,636,105343,0.4440789473684211,4.711111111111111,2
239,6,165,304,137,638,105351,0.4506578947368421,4.656934306569343,3
240,0.5,8,20,13,44,3943,0.65,3.3846153846153846,0
240,0.5,8,20,13,44,3943,0.65,3.3846153846153846,1
240,0.5,8,20,13,44,3530,0.65,3.3846153846153846,2
240,0.5,8,20,13,44,3530,0.65,3.3846153846153846,3
241,1,32,63,22,83,13591,0.3492063492063492,3.772727272727273,0
241,1,32,63,22,83,13591,0.3492063492063492,3.772727272727273,1
241,1,32,63,18,60,12480,0.2857142857142857,3.3333333333333335,2
241,1,32,63,18,60,12480,0.2857142857142857,3.3333333333333335,3
242,1.5,42,86,38,165,22832,0.4418604651162791,4.342105263157895,0
242,1.5,42,86,38,165,22832,0.4418604651162791,4.342105263157895,1
242,1.5,42,86,25,97,16675,0.29069767441860467,3.88,2
242,1.5,42,86,26,98,16678,0.3023255813953488,3.769230769230769,3
243,2,63,125,66,300,30855,0.528,4.545454545454546,0
243,2,63,125,66,300,30855,0.528,4.545454545454546,1
243,2,63,125,65,293,33342,0.52,4.507692307692308,2
243,2,63,125,65,293,33342,0.52,4.507692307692308,3
244,2.5,82,173,82,380,47766,0.47398843930635837,4.634146341463414,0
244,2.5,82,173,83,381,47770,0.4797687861271676,4.590361445783133,1
244,2.5,82,173,59,260,46641,0.34104046242774566,4.406779661016949,2
244,2.5,82,173,60,261,46645,0.3468208092485549,4.35,3
245,3,75,142,74,343,45564,0.5211267605633803,4.635135135135135,0
245,3,75,142,75,344,45568,0.528169014084507,4.586666666666667,1
245,3,75,142,49,213,44812,0.34507042253521125,4.346938775510204,2
245,3,75,142,50,214,44816,0.352112676056338,4.28,3
246,3.5,93,176,90,424,36462,0.5113636363636364,4.711111111111111,0
246,3.5,93,176,91,425,36466,0.5170454545454546,4.670329670329671,1
246,3.5,93,176,53,232,32777,0.30113636363636365,4.377358490566038,2
246,3.5,93,176,54,233,32781,0.3068181818181818,4.314814814814815,3
247,4,144,302,173,834,78635,0.5728476821192053,4.820809248554913,0
247,4,144,302,174,835,78639,0.5761589403973509,4.7988505747126435,1
247,4,144,302,162,774,78644,0.5364238410596026,4.777777777777778,2
247,4,144,302,163,775,78648,0.5397350993377483,4.754601226993865,3
248,4.5,140,281,156,748,65939,0.5551601423487544,4.794871794871795,0
248,4.5,140,281,157,749,65943,0.5587188612099644,4.770700636942675,1
248,4.5,140,281,169,808,67702,0.6014234875444839,4.781065088757397,2
248,4.5,140,281,170,809,67706,0.604982206405694,4.758823529411765,3
249,5,160,337,201,969,93088,0.5964391691394659,4.82089552238806,0
249,5,160,337,203,971,93096,0.6023738872403561,4.783251231527093,1
249,5,160,337,195,938,94314,0.5786350148367952,4.81025641025641,2
249,5,160,337,197,940,94322,0.5845697329376854,4.771573604060913,3
250,5.5,175,384,229,1101,95248,0.5963541666666666,4.807860262008734,0
250,5.5,175,384,231,1103,95255,0.6015625,4.774891774891775,1
250,5.5,175,384,222,1066,95391,0.578125,4.801801801801802,2
250,5.5,175,384,224,1068,95398,0.5833333333333334,4.767857142857143,3
251,6,184,390,232,1127,128247,0.5948717948717949,4.857758620689655,0
251,6,184,390,235,1130,128258,0.6025641025641025,4.808510638297872,1
251,6,184,390,217,1048,127217,0.5564102564102564,4.829493087557604,2
251,6,184,390,219,1050,127225,0.5615384615384615,4.794520547945205,3
252,0.5,16,27,13,39,10634,0.48148148148148145,3.0,0
252,0.5,16,27,13,39,10634,0.48148148148148145,3.0,1
252,0.5,16,27,14,42,13828,0.5185185185185185,3.0,2
252,0.5,16,27,14,42,13828,0.5185185185185185,3.0,3
253,1,36,69,38,168,23135,0.5507246376811594,4.421052631578948,0
253,1,36,69,38,168,23135,0.5507246376811594,4.421052631578948,1
253,1,36,69,36,151,19578,0.5217391304347826,4.194444444444445,2
253,1,36,69,36,151,19578,0.5217391304347826,4.194444444444445,3
254,1.5,45,93,49,216,21258,0.5268817204301075,4.408163265306122,0
254,1.5,45,93,49,216,21258,0.5268817204301075,4.408163265306122,1
254,1.5,45,93,29,115,18441,0.3118279569892473,3.9655172413793105,2
254,1.5,45,93,29,115,18441,0.3118279569892473,3.9655172413793105,3
255,2,55,109,65,301,38113,0.5963302752293578,4.630769230769231,0
255,2,55,109,66,302,38116,0.6055045871559633,4.575757575757576,1
255,2,55,109,51,228,38080,0.46788990825688076,4.470588235294118,2
255,2,55,109,52,229,38083,0.47706422018348627,4.403846153846154,3
256,2.5,69,146,88,415,28257,0.6027397260273972,4.715909090909091,0
256,2.5,69,146,88,415,28257,0.6027397260273972,4.715909090909091,1
256,2.5,69,146,71,324,24133,0.4863013698630137,4.563380281690141,2
256,2.5,69,146,71,324,24133,0.4863013698630137,4.563380281690141,3
257,3,88,181,103,481,47269,0.569060773480663,4.669902912621359,0
257,3,88,181,104,482,47273,0.574585635359116,4.634615384615385,1
257,3,88,181,98,456,51302,0.5414364640883977,4.653061224489796,2
257,3,88,181,99,457,51306,0.5469613259668509,4.616161616161616,3
258,3.5,105,201,135,648,81290,0.6716417910447762,4.8,0
258,3.5,105,201,136,649,81294,0.6766169154228856,4.772058823529412,1
258,3.5,105,201,118,557,78440,0.5870646766169154,4.720338983050848,2
258,3.5,105,201,119,558,78444,0.5920398009950248,4.689075630252101,3
259,4,126,241,127,605,79184,0.5269709543568465,4.7637795275590555,0
259,4,126,241,129,607,79191,0.5352697095435685,4.705426356589148,1
259,4,126,241,89,408,73500,0.36929460580912865,4.584269662921348,2
259,4,126,241,91,410,73507,0.3775933609958506,4.5054945054945055,3
260,4.5,146,263,160,770,99309,0.6083650190114068,4.8125,0
260,4.5,146,263,162,772,99317,0.6159695817490495,4.765432098765432,1
260,4.5,146,263,116,544,96662,0.44106463878326996,4.689655172413793,2
260,4.5,146,263,118,546,96670,0.44866920152091255,4.627118644067797,3
261,5,147,309,167,801,98586,0.540453074433657,4.796407185628743,0
261,5,147,309,169,803,98593,0.5469255663430421,4.7514792899408285,1
261,5,147,309,140,661,96082,0.45307443365695793,4.7214285714285715,2
261,5,147,309,142,663,96089,0.459546925566343,4.669014084507042,3
262,5.5,163,335,172,827,82194,0.5134328358208955,4.808139534883721,0
262,5.5,163,335,173,828,82198,0.5164179104477612,4.786127167630058,1
262,5.5,163,335,141,668,78360,0.4208955223880597,4.73758865248227,2
262,5.5,163,335,142,669,78364,0.42388059701492536,4.711267605633803,3
263,6,186,404,246,1197,142936,0.6089108910891089,4.865853658536586,0
263,6,186,404,249,1200,142946,0.6163366336633663,4.819277108433735,1
263,6,186,404,237,1144,143971,0.5866336633663366,4.827004219409282,2
263,6,186,404,239,1146,143978,0.5915841584158416,4.794979079497908,3
264,0.5,17,26,15,53,6664,0.5769230769230769,3.533333333333333,0
264,0.5,17,26,15,53,6664,0.5769230769230769,3.533333333333333,1
264,0.5,17,26,14,49,7256,0.5384615384615384,3.5,2
264,0.5,17,26,14,49,7256,0.5384615384615384,3.5,3
265,1,28,54,27,109,8909,0.5,4.037037037037037,0
265,1,28,54,27,109,8909,0.5,4.037037037037037,1
265,1,28,54,23,85,7876,0.42592592592592593,3.6956521739130435,2
265,1,28,54,23,85,7876,0.42592592592592593,3.6956521739130435,3
266,1.5,52,110,68,315,40933,0.6181818181818182,4.632352941176471,0
266,1.5,52,110,69,316,40937,0.6272727272727273,4.579710144927536,1
266,1.5,52,110,49,213,38466,0.44545454545454544,4.346938775510204,2
266,1.5,52,110,50,214,38470,0.45454545454545453,4.28,3
267,2,53,116,53,241,26780,0.45689655172413796,4.547169811320755,0
267,2,53,116,53,241,26780,0.45689655172413796,4.547169811320755,1
267,2,53,116,55,248,29882,0.47413793103448276,4.509090909090909,2
267,2,53,116,55,248,29882,0.47413793103448276,4.509090909090909,3
268,2.5,78,165,111,530,56335,0.6727272727272727,4.774774774774775,0
268,2.5,78,165,112,531,56338,0.6787878787878788,4.741071428571429,1
268,2.5,78,165,82,379,52194,0.49696969696969695,4.621951219512195,2
268,2.5,78,165,83,380,52197,0.503030303030303,4.578313253012048,3
269,3,99,189,95,446,37632,0.5026455026455027,4.6947368421052635,0
269,3,99,189,96,447,37636,0.5079365079365079,4.65625,1
269,3,99,189,81,373,38063,0.42857142857142855,4.604938271604938,2
269,3,99,189,82,374,38067,0.43386243386243384,4.560975609756097,3
270,3.5,74,164,100,472,45665,0.6097560975609756,4.72,0
270,3.5,74,164,100,472,45665,0.6097560975609756,4.72,1
270,3.5,74,164,96,451,42986,0.5853658536585366,4.697916666666667,2
270,3.5,74,164,96,451,42986,0.5853658536585366,4.697916666666667,3
271,4,111,208,124,590,58795,0.5961538461538461,4.758064516129032,0
271,4,111,208,125,591,58799,0.6009615384615384,4.728,1
271,4,111,208,98,456,55171,0.47115384615384615,4.653061224489796,2
271,4,111,208,99,457,55175,0.47596153846153844,4.616161616161616,3
272,4.5,124,251,128,608,66035,0.5099601593625498,4.75,0
272,4.5,124,251,129,609,66038,0.5139442231075697,4.72093023255814,1
272,4.5,124,251,117,547,67886,0.46613545816733065,4.6752136752136755,2
272,4.5,124,251,118,548,67889,0.4701195219123506,4.6440677966101696,3
273,5,153,302,201,975,96750,0.6655629139072847,4.850746268656716,0
273,5,153,302,203,977,96757,0.6721854304635762,4.812807881773399,1
273,5,153,302,195,940,96348,0.6456953642384106,4.82051282051282,2
273,5,153,302,197,942,96355,0.652317880794702,4.781725888324873,3
274,5.5,178,372,242,1187,104991,0.6505376344086021,4.904958677685951,0
274,5.5,178,372,244,1189,104999,0.6559139784946236,4.872950819672131,1
274,5.5,178,372,227,1102,103334,0.6102150537634409,4.854625550660793,2
274,5.5,178,372,229,1104,103342,0.6155913978494624,4.820960698689956,3
275,6,193,412,267,1299,139716,0.6480582524271845,4.865168539325842,0
275,6,193,412,270,1302,139727,0.6553398058252428,4.822222222222222,1
275,6,193,412,244,1177,135843,0.5922330097087378,4.823770491803279,2
275,6,193,412,246,1179,135850,0.5970873786407767,4.7926829268292686,3
276,0.5,12,29,11,35,2914,0.3793103448275862,3.1818181818181817,0
276,0.5,12,29,11,35,2914,0.3793103448275862,3.1818181818181817,1
276,0.5,12,29,11,31,1891,0.3793103448275862,2.8181818181818183,2
276,0.5,12,29,11,31,1891,0.3793103448275862,2.8181818181818183,3
277,1,41,88,43,191,32049,0.48863636363636365,4.441860465116279,0
277,1,41,88,44,192,32053,0.5,4.363636363636363,1
277,1,41,88,34,144,35853,0.38636363636363635,4.235294117647059,2
277,1,41,88,35,145,35857,0.3977272727272727,4.142857142857143,3
278,1.5,45,100,60,275,35277,0.6,4.583333333333333,0
278,1.5,45,100,60,275,35277,0.6,4.583333333333333,1
278,1.5,45,100,50,219,33505,0.5,4.38,2
278,1.5,45,100,50,219,33505,0.5,4.38,3
279,2,46,86,53,240,28120,0.6162790697674418,4.528301886792453,0
279,2,46,86,53,240,28120,0.6162790697674418,4.528301886792453,1
279,2,46,86,52,231,30565,0.6046511627906976,4.4423076923076925,2
279,2,46,86,52,231,30565,0.6046511627906976,4.4423076923076925,3
280,2.5,84,175,75,346,42769,0.42857142857142855,4.613333333333333,0
280,2.5,84,175,76,347,42773,0.4342857142857143,4.565789473684211,1
280,2.5,84,175,82,373,43859,0.4685714285714286,4.548780487804878,2
280,2.5,84,175,83,374,43863,0.4742857142857143,4.506024096385542,3
281,3,86,169,92,438,46185,0.5443786982248521,4.760869565217392,0
281,3,86,169,93,439,46189,0.5502958579881657,4.720430107526882,1
281,3,86,169,91,424,47308,0.5384615384615384,4.65934065934066,2
281,3,86,169,92,425,47312,0.5443786982248521,4.619565217391305,3
282,3.5,108,222,120,574,72363,0.5405405405405406,4.783333333333333,0
282,3.5,108,222,121,575,72367,0.545045045045045,4.75206611570248,1
282,3.5,108,222,113,535,70898,0.509009009009009,4.734513274336283,2
282,3.5,108,222,114,536,70902,0.5135135135135135,4.701754385964913,3
283,4,113,221,127,602,69998,0.5746606334841629,4.74015748031496,0
283,4,113,221,128,603,70002,0.579185520361991,4.7109375,1
283,4,113,221,97,445,69437,0.43891402714932126,4.587628865979381,2
283,4,113,221,98,446,69441,0.4434389140271493,4.551020408163265,3
284,4.5,143,298,184,888,105488,0.6174496644295302,4.826086956521739,0
284,4.5,143,298,186,890,105496,0.6241610738255033,4.78494623655914,1
284,4.5,143,298,162,774,101950,0.5436241610738255,4.777777777777778,2
284,4.5,143,298,164,776,101958,0.5503355704697986,4.7317073170731705,3
285,5,140,278,152,730,82821,0.5467625899280576,4.802631578947368,0
285,5,140,278,154,732,82828,0.5539568345323741,4.753246753246753,1
285,5,140,278,125,589,79431,0.44964028776978415,4.712,2
285,5,140,278,127,591,79438,0.4568345323741007,4.653543307086614,3
286,5.5,149,304,178,862,92036,0.5855263157894737,4.842696629213483,0
286,5.5,149,304,180,864,92044,0.5921052631578947,4.8,1
286,5.5,149,304,140,661,90843,0.4605263157894737,4.7214285714285715,2
286,5.5,149,304,142,663,90851,0.46710526315789475,4.669014084507042,3
287,6,169,331,179,865,83391,0.540785498489426,4.832402234636872,0
287,6,169,331,181,867,83398,0.5468277945619335,4.790055248618785,1
287,6,169,331,163,780,89653,0.49244712990936557,4.785276073619632,2
287,6,169,331,165,782,89660,0.4984894259818731,4.739393939393939,3
288,0.5,16,25,14,50,2611,0.56,3.5714285714285716,0
288,0.5,16,25,14,50,2611,0.56,3.5714285714285716,1
288,0.5,16,25,14,50,2611,0.56,3.5714285714285716,2
288,0.5,16,25,14,50,2611,0.56,3.5714285714285716,3
289,1,31,74,35,150,18508,0.47297297297297297,4.285714285714286,0
289,1,31,74,35,150,18508,0.47297297297297297,4.285714285714286,1
289,1,31,74,27,109,20368,0.36486486486486486,4.037037037037037,2
289,1,31,74,27,109,20368,0.36486486486486486,4.037037037037037,3
290,1.5,38,63,22,87,5926,0.3492063492063492,3.9545454545454546,0
290,1.5,38,63,22,87,5926,0.3492063492063492,3.9545454545454546,1
290,1.5,38,63,22,87,5693,0.3492063492063492,3.9545454545454546,2
290,1.5,38,63,22,87,5693,0.3492063492063492,3.9545454545454546,3
291,2,59,119,80,377,47993,0.6722689075630253,4.7125,0
291,2,59,119,81,378,47997,0.680672268907563,4.666666666666667,1
291,2,59,119,58,262,43683,0.48739495798319327,4.517241379310345,2
291,2,59,119,59,263,43687,0.4957983193277311,4.4576271186440675,3
292,2.5,82,186,90,422,59635,0.4838709677419355,4.688888888888889,0
292,2.5,82,186,91,423,59639,0.489247311827957,4.648351648351649,1
292,2.5,82,186,81,375,60257,0.43548387096774194,4.62962962962963,2
292,2.5,82,186,82,376,60261,0.44086021505376344,4.585365853658536,3
293,3,108,233,135,650,69322,0.5793991416309013,4.814814814814815,0
293,3,108,233,136,651,69326,0.5836909871244635,4.786764705882353,1
293,3,108,233,165,796,74723,0.7081545064377682,4.824242424242424,2
293,3,108,233,165,796,74723,0.7081545064377682,4.824242424242424,3
294,3.5,120,239,135,644,68817,0.5648535564853556,4.770370370370371,0
294,3.5,120,239,136,645,68821,0.5690376569037657,4.742647058823529,1
294,3.5,120,239,102,474,62187,0.42677824267782427,4.647058823529412,2
294,3.5,120,239,103,475,62191,0.4309623430962343,4.611650485436893,3
295,4,115,234,135,646,74103,0.5769230769230769,4.785185185185185,0
295,4,115,234,136,647,74107,0.5811965811965812,4.757352941176471,1
295,4,115,234,113,528,71972,0.4829059829059829,4.672566371681416,2
295,4,115,234,114,529,71976,0.48717948717948717,4.640350877192983,3
296,4.5,141,298,183,888,95590,0.6140939597315436,4.852459016393443,0
296,4.5,141,298,185,890,95598,0.6208053691275168,4.8108108108108105,1
296,4.5,141,298,178,858,93208,0.5973154362416108,4.820224719101123,2
296,4.5,141,298,180,860,93216,0.6040268456375839,4.777777777777778,3
297,5,158,350,195,944,124738,0.5571428571428572,4.841025641025641,0
297,5,158,350,198,947,124750,0.5657142857142857,4.782828282828283,1
297,5,158,350,163,769,122590,0.4657142857142857,4.717791411042945,2
297,5,158,350,165,771,122597,0.4714285714285714,4.672727272727273,3
298,5.5,178,361,283,1383,129655,0.7839335180055401,4.886925795053004,0
298,5.5,178,361,283,1383,129655,0.7839335180055401,4.886925795053004,1
298,5.5,178,361,256,1239,129925,0.7091412742382271,4.83984375,2
298,5.5,178,361,256,1239,129925,0.7091412742382271,4.83984375,3
299,6,158,323,162,779,91887,0.5015479876160991,4.808641975308642,0
299,6,158,323,164,781,91894,0.5077399380804953,4.762195121951219,1
299,6,158,323,164,780,93533,0.5077399380804953,4.7560975609756095,2
299,6,158,323,164,780,93533,0.5077399380804953,4.7560975609756095,3
300,0.5,23,46,11,34,7576,0.2391304347826087,3.090909090909091,0
300,0.5,23,46,11,34,7576,0.2391304347826087,3.090909090909091,1
300,0.5,23,46,11,32,7675,0.2391304347826087,2.909090909090909,2
300,0.5,23,46,11,32,7675,0.2391304347826087,2.909090909090909,3
301,1,31,63,25,102,28849,0.3968253968253968,4.08,0
301,1,31,63,25,102,28849,0.3968253968253968,4.08,1
301,1,31,63,26,103,32496,0.4126984126984127,3.9615384615384617,2
301,1,31,63,26,103,32496,0.4126984126984127,3.9615384615384617,3
302,1.5,50,83,38,165,22101,0.4578313253012048,4.342105263157895,0
302,1.5,50,83,38,165,22101,0.4578313253012048,4.342105263157895,1
302,1.5,50,83,43,185,23280,0.5180722891566265,4.3023255813953485,2
302,1.5,50,83,43,185,23280,0.5180722891566265,4.3023255813953485,3
303,2,62,112,55,252,30698,0.49107142857142855,4.581818181818182,0
303,2,62,112,56,253,30702,0.5,4.517857142857143,1
