context,rate,n_requests,n_requests_CA,n_requests_ST,n_requests_VS,n_instances,n_instances_CA,n_instances_ST,n_instances_VS,n_vnf_req,n_vnf,n_vcpu,alpha,beta,bin_conf
22,[0.59 6.79 2.24],11658,709,8275,2674,8,1,4,3,21,21,25,0.0018013381369016985,0.0021444501629782125,3
23,[0.59 6.79 4.  ],13644,689,8245,4710,11,1,5,5,28,20,35,0.001465845793022574,0.0025652301377895046,0
23,[0.59 6.79 4.  ],13644,689,8245,4710,11,1,5,5,28,24,39,0.001759014951627089,0.0028583992963940193,1
23,[0.59 6.79 4.  ],13644,689,8245,4710,13,4,4,5,34,30,34,0.0021987686895338612,0.002491937848138376,2
23,[0.59 6.79 4.  ],13644,689,8245,4710,10,1,4,5,25,25,29,0.0018323072412782175,0.0021254763998827322,3
24,[0.59 6.79 6.79],16980,717,8191,8072,15,1,6,8,37,32,54,0.001884570082449941,0.0031802120141342758,0
24,[0.59 6.79 6.79],16980,717,8191,8072,15,1,6,8,37,32,54,0.001884570082449941,0.0031802120141342758,1
24,[0.59 6.79 6.79],16980,717,8191,8072,16,4,4,8,40,36,40,0.0021201413427561835,0.002355712603062426,2
24,[0.59 6.79 6.79],16980,717,8191,8072,13,1,4,8,31,31,35,0.0018256772673733805,0.002061248527679623,3
25,[0.59 6.79 7.11],17331,715,8028,8588,14,1,5,8,34,30,54,0.0017310022503029255,0.0031158040505452657,0
25,[0.59 6.79 7.11],17331,715,8028,8588,14,1,5,8,34,30,54,0.0017310022503029255,0.0031158040505452657,1
25,[0.59 6.79 7.11],17331,715,8028,8588,16,4,4,8,40,36,40,0.0020772027003635105,0.0023080030004039003,2
25,[0.59 6.79 7.11],17331,715,8028,8588,13,1,4,8,31,31,35,0.001788702325313023,0.002019502625353413,3
26,[0.59 6.79 8.09],18685,703,8174,9808,15,0,5,10,35,30,54,0.0016055659620016055,0.00289001873160289,0
26,[0.59 6.79 8.09],18685,703,8174,9808,16,1,5,10,38,33,57,0.001766122558201766,0.0030505753278030506,1
26,[0.59 6.79 8.09],18685,703,8174,9808,18,4,4,10,44,40,45,0.0021407546160021407,0.002408348943002408,2
26,[0.59 6.79 8.09],18685,703,8174,9808,15,1,4,10,35,35,39,0.0018731602890018732,0.002087235750602087,3
27,[0.59 6.79 8.92],19688,709,8221,10758,21,5,5,11,52,42,67,0.0021332791548151157,0.003403088175538399,0
27,[0.59 6.79 8.92],19688,709,8221,10758,17,1,5,11,40,35,60,0.0017777326290125965,0.0030475416497358796,1
27,[0.59 6.79 8.92],19688,709,8221,10758,19,4,4,11,46,42,46,0.0021332791548151157,0.002336448598130841,2
27,[0.59 6.79 8.92],19688,709,8221,10758,16,1,4,11,37,37,41,0.0018793173506704592,0.0020824867939861847,3
28,[0.59 7.11 0.59],10058,696,8613,749,7,2,4,1,20,18,23,0.001789620202823623,0.002286736925830185,0
28,[0.59 7.11 0.59],10058,696,8613,749,8,1,4,3,21,19,28,0.0018890435474249354,0.0027838536488367467,1
28,[0.59 7.11 0.59],10058,696,8613,749,9,4,4,1,26,22,26,0.0021873135812288725,0.002585006959634122,2
28,[0.59 7.11 0.59],10058,696,8613,749,6,1,4,1,17,17,21,0.0016901968582223106,0.0020878902366275602,3
29,[0.59 7.11 2.24],12005,729,8561,2715,9,1,5,3,24,21,32,0.001749271137026239,0.0026655560183256976,0
29,[0.59 7.11 2.24],12005,729,8561,2715,9,1,5,3,24,21,32,0.001749271137026239,0.0026655560183256976,1
29,[0.59 7.11 2.24],12005,729,8561,2715,12,4,5,3,33,28,33,0.0023323615160349854,0.002748854643898376,2
29,[0.59 7.11 2.24],12005,729,8561,2715,9,1,5,3,24,24,29,0.001999167013744273,0.0024156601416076636,3
30,[0.59 7.11 4.  ],13889,728,8418,4743,10,1,4,5,25,21,38,0.0015119879040967673,0.0027359781121751026,0
30,[0.59 7.11 4.  ],13889,728,8418,4743,10,1,4,5,25,22,39,0.001583987328101375,0.0028079775361797106,1
30,[0.59 7.11 4.  ],13889,728,8418,4743,13,4,4,5,34,30,34,0.002159982720138239,0.0024479804161566705,2
30,[0.59 7.11 4.  ],13889,728,8418,4743,10,1,4,5,25,25,29,0.0017999856001151991,0.002087983296133631,3
31,[0.59 7.11 6.79],17337,713,8501,8123,14,1,5,8,34,29,54,0.0016727230778104632,0.0031147257310953453,0
31,[0.59 7.11 6.79],17337,713,8501,8123,14,1,5,8,34,30,55,0.0017304031839418584,0.0031724058372267403,1
31,[0.59 7.11 6.79],17337,713,8501,8123,16,4,4,8,40,36,40,0.00207648382073023,0.002307204245255811,2
31,[0.59 7.11 6.79],17337,713,8501,8123,13,1,4,8,31,31,35,0.0017880832900732538,0.002018803714598835,3
32,[0.59 7.11 7.11],17775,695,8658,8422,15,1,6,8,37,32,59,0.00180028129395218,0.003319268635724332,0
32,[0.59 7.11 7.11],17775,695,8658,8422,15,1,6,8,37,32,59,0.00180028129395218,0.003319268635724332,1
32,[0.59 7.11 7.11],17775,695,8658,8422,16,4,4,8,40,36,40,0.0020253164556962027,0.002250351617440225,2
32,[0.59 7.11 7.11],17775,695,8658,8422,13,1,4,8,31,31,35,0.0017440225035161743,0.001969057665260197,3
33,[0.59 7.11 8.09],18806,722,8466,9618,18,4,5,9,45,35,57,0.0018611081569711793,0.003030947569924492,0
33,[0.59 7.11 8.09],18806,722,8466,9618,15,1,5,9,36,31,53,0.001648410081888759,0.0028182494948420715,1
33,[0.59 7.11 8.09],18806,722,8466,9618,17,4,4,9,42,38,43,0.002020631713282995,0.0022865043071360206,2
33,[0.59 7.11 8.09],18806,722,8466,9618,14,1,4,9,33,33,37,0.0017547591194299692,0.00196745719451239,3
34,[0.59 7.11 8.92],20091,753,8677,10661,20,4,5,11,49,39,69,0.0019411676870240407,0.0034343736001194564,0
34,[0.59 7.11 8.92],20091,753,8677,10661,17,1,5,11,40,35,65,0.0017420735652779852,0.003235279478373401,1
34,[0.59 7.11 8.92],20091,753,8677,10661,20,4,5,11,49,44,49,0.0021900353392066097,0.0024389029913891793,2
34,[0.59 7.11 8.92],20091,753,8677,10661,17,1,5,11,40,40,45,0.0019909412174605543,0.002239808869643124,3
