rate,n_services,n_vnf_req,n_vnf,n_vcpu,alpha,beta,bin_conf
5.0,142,293,162,621,0.5529010238907851,3.8333333333333335,3
5.5,162,323,169,647,0.5232198142414861,3.8284023668639047,3
6.0,202,394,208,805,0.5279187817258884,3.870192307692308,3
0.5,14,16,10,19,0.625,1.9,2
1.0,33,65,27,88,0.4153846153846154,3.2592592592592586,2
1.5,51,93,39,135,0.41935483870967744,3.4615384615384617,1
2.0,60,128,67,249,0.5234375,3.7164179104477615,2
2.5,91,181,108,411,0.5966850828729282,3.8055555555555554,3
3.0,109,237,161,620,0.679324894514768,3.8509316770186337,3
3.5,120,248,164,632,0.6612903225806451,3.8536585365853657,3
4.0,121,246,156,600,0.6341463414634146,3.8461538461538463,1
4.5,142,288,170,656,0.5902777777777778,3.8588235294117648,1
5.0,144,260,138,528,0.5307692307692308,3.8260869565217392,3
5.5,160,324,220,856,0.6790123456790124,3.890909090909091,1
6.0,166,326,159,609,0.4877300613496933,3.830188679245283,3
0.5,14,21,7,10,0.3333333333333333,1.4285714285714286,2
1.0,43,96,48,176,0.5,3.6666666666666665,2
1.5,46,104,44,160,0.4230769230769231,3.636363636363636,2
2.0,63,133,83,313,0.6240601503759399,3.771084337349397,2
2.5,71,149,88,333,0.5906040268456376,3.7840909090909087,2
3.0,102,204,121,460,0.5931372549019608,3.801652892561984,3
3.5,106,228,154,596,0.6754385964912281,3.8701298701298703,3
4.0,136,260,145,556,0.5576923076923077,3.8344827586206898,1
4.5,123,270,152,589,0.562962962962963,3.875,3
5.0,151,320,203,787,0.634375,3.8768472906403937,3
5.5,161,312,188,725,0.6025641025641025,3.8563829787234036,3
6.0,168,347,218,845,0.6282420749279539,3.876146788990826,3
0.5,13,28,17,49,0.6071428571428571,2.8823529411764706,2
1.0,18,37,15,42,0.40540540540540543,2.8,2
1.5,37,81,48,171,0.5925925925925926,3.5625,2
2.0,63,139,81,303,0.5827338129496403,3.7407407407407414,2
2.5,64,119,57,209,0.4789915966386555,3.6666666666666665,2
3.0,78,147,79,292,0.5374149659863946,3.6962025316455698,3
3.5,104,193,118,448,0.6113989637305699,3.7966101694915255,3
4.0,129,258,172,665,0.6666666666666666,3.8662790697674416,3
4.5,141,287,214,837,0.7456445993031359,3.9112149532710285,2
5.0,158,324,196,759,0.6049382716049383,3.872448979591837,3
5.5,133,272,153,585,0.5625,3.8235294117647056,3
6.0,174,372,239,929,0.6424731182795699,3.8870292887029287,3
0.5,12,24,9,17,0.375,1.8888888888888888,2
1.0,31,61,16,50,0.26229508196721313,3.125,2
1.5,41,80,45,159,0.5625,3.533333333333333,2
2.0,53,100,57,210,0.57,3.684210526315789,2
2.5,73,126,81,303,0.6428571428571429,3.7407407407407414,1
3.0,103,197,120,460,0.6091370558375635,3.8333333333333335,1
3.5,108,197,97,364,0.4923857868020304,3.752577319587629,3
4.0,137,284,168,648,0.5915492957746479,3.8571428571428568,3
4.5,112,240,142,543,0.5916666666666667,3.8239436619718314,3
5.0,159,330,199,771,0.6030303030303029,3.8743718592964815,3
5.5,177,318,161,619,0.5062893081761006,3.8447204968944098,3
6.0,171,341,227,881,0.6656891495601173,3.8810572687224667,3
0.5,7,14,8,11,0.5714285714285714,1.375,2
1.0,29,66,36,128,0.5454545454545454,3.555555555555556,2
1.5,47,96,46,163,0.4791666666666667,3.5434782608695654,2
2.0,63,130,85,319,0.6538461538461539,3.752941176470588,2
2.5,87,172,102,387,0.5930232558139535,3.794117647058824,3
3.0,72,164,95,362,0.5792682926829268,3.8105263157894735,2
3.5,124,240,182,707,0.7583333333333333,3.8846153846153846,2
4.0,116,235,198,771,0.8425531914893617,3.8939393939393936,2
4.5,148,284,185,713,0.6514084507042254,3.8540540540540533,3
5.0,164,356,201,777,0.5646067415730337,3.8656716417910446,3
5.5,170,353,223,867,0.6317280453257791,3.8878923766816142,3
6.0,199,408,260,1010,0.6372549019607843,3.8846153846153846,3
0.5,14,22,8,14,0.3636363636363637,1.75,0
1.0,25,52,28,97,0.5384615384615384,3.4642857142857144,2
1.5,47,95,58,215,0.6105263157894737,3.7068965517241383,2
2.0,60,121,69,252,0.5702479338842975,3.652173913043478,3
2.5,62,130,57,210,0.4384615384615385,3.684210526315789,2
3.0,102,189,136,523,0.7195767195767195,3.8455882352941178,2
3.5,118,265,181,702,0.6830188679245283,3.878453038674033,3
4.0,116,211,126,482,0.5971563981042654,3.8253968253968256,3
4.5,136,278,169,652,0.6079136690647482,3.8579881656804735,3
5.0,150,295,162,624,0.5491525423728814,3.851851851851852,3
5.5,155,342,214,832,0.6257309941520468,3.88785046728972,1
6.0,181,372,232,899,0.6236559139784946,3.875,3
0.5,19,35,8,14,0.22857142857142854,1.75,0
1.0,34,64,23,73,0.359375,3.1739130434782608,2
1.5,33,60,29,96,0.4833333333333333,3.310344827586207,2
2.0,71,143,88,328,0.6153846153846154,3.727272727272727,3
2.5,87,187,122,466,0.6524064171122995,3.819672131147541,3
3.0,106,238,116,441,0.4873949579831933,3.8017241379310343,3
3.5,132,282,167,644,0.5921985815602837,3.8562874251497012,3
4.0,136,294,190,734,0.6462585034013606,3.863157894736842,3
4.5,148,311,173,665,0.5562700964630225,3.8439306358381504,3
5.0,142,269,159,609,0.5910780669144982,3.830188679245283,3
5.5,172,322,177,682,0.5496894409937888,3.853107344632768,3
6.0,180,356,223,865,0.6264044943820225,3.878923766816144,3
0.5,17,42,26,85,0.6190476190476191,3.2692307692307687,2
1.0,33,78,28,95,0.35897435897435903,3.3928571428571432,2
1.5,54,124,91,346,0.7338709677419355,3.8021978021978016,0
2.0,66,144,71,266,0.4930555555555556,3.746478873239437,2
2.5,67,135,76,283,0.562962962962963,3.7236842105263164,1
3.0,90,203,102,384,0.5024630541871922,3.7647058823529416,3
3.5,111,225,134,515,0.5955555555555555,3.8432835820895517,3
4.0,132,281,160,620,0.5693950177935944,3.875,3
4.5,147,311,192,747,0.617363344051447,3.890625,3
5.0,166,319,202,782,0.6332288401253918,3.871287128712871,3
5.5,174,352,236,917,0.6704545454545454,3.885593220338983,3
6.0,182,376,250,971,0.6648936170212766,3.884,3
0.5,18,36,18,62,0.5,3.4444444444444446,0
1.0,21,47,31,102,0.6595744680851063,3.290322580645161,2
1.5,49,101,63,232,0.6237623762376238,3.6825396825396814,2
2.0,63,124,78,291,0.6290322580645161,3.7307692307692313,2
2.5,84,159,77,288,0.4842767295597484,3.74025974025974,3
3.0,102,196,123,468,0.6275510204081632,3.804878048780488,3
3.5,102,210,104,395,0.4952380952380953,3.7980769230769234,3
4.0,115,220,135,518,0.6136363636363636,3.837037037037037,3
4.5,149,312,178,687,0.5705128205128205,3.859550561797753,3
5.0,136,297,217,845,0.7306397306397306,3.8940092165898617,3
5.5,166,331,231,903,0.6978851963746223,3.9090909090909087,2
6.0,178,352,229,894,0.6505681818181818,3.903930131004367,1
0.5,17,34,24,79,0.7058823529411765,3.2916666666666665,2
1.0,29,49,38,132,0.7755102040816326,3.4736842105263164,2
1.5,49,109,65,243,0.5963302752293578,3.7384615384615385,2
2.0,55,125,78,291,0.624,3.7307692307692313,2
2.5,73,152,85,317,0.5592105263157895,3.7294117647058815,3
3.0,76,156,78,288,0.5,3.692307692307693,3
3.5,105,204,120,457,0.5882352941176471,3.808333333333333,3
4.0,132,256,139,530,0.54296875,3.8129496402877696,3
4.5,134,277,173,668,0.6245487364620939,3.861271676300578,3
5.0,147,285,210,816,0.7368421052631579,3.8857142857142857,3
5.5,162,327,211,817,0.6452599388379205,3.8720379146919433,3
6.0,192,430,280,1092,0.6511627906976745,3.9,3
0.5,15,32,15,43,0.46875,2.8666666666666667,2
1.0,26,60,43,153,0.7166666666666667,3.5581395348837215,2
1.5,46,85,44,155,0.5176470588235295,3.522727272727273,2
2.0,55,105,59,217,0.5619047619047619,3.6779661016949152,2
2.5,78,151,95,362,0.6291390728476821,3.8105263157894735,2
3.0,85,171,88,328,0.5146198830409356,3.727272727272727,3
3.5,102,202,135,517,0.6683168316831684,3.8296296296296295,3
4.0,129,268,204,792,0.7611940298507462,3.882352941176471,3
4.5,122,259,150,577,0.5791505791505791,3.8466666666666662,3
5.0,149,294,189,730,0.6428571428571429,3.8624338624338623,3
5.5,166,336,191,741,0.5684523809523809,3.8795811518324608,1
6.0,168,349,190,736,0.5444126074498568,3.8736842105263163,3
0.5,14,32,16,43,0.5,2.6875,2
1.0,34,71,29,97,0.4084507042253521,3.3448275862068964,2
1.5,47,88,41,148,0.4659090909090909,3.609756097560976,0
2.0,62,124,60,216,0.4838709677419355,3.6,3
2.5,81,155,97,368,0.6258064516129033,3.7938144329896906,2
3.0,92,194,129,493,0.6649484536082474,3.821705426356589,3
3.5,111,233,140,536,0.6008583690987125,3.8285714285714287,3
4.0,131,288,190,733,0.6597222222222222,3.8578947368421046,3
4.5,129,245,170,655,0.6938775510204082,3.852941176470588,3
5.0,169,364,264,1030,0.7252747252747253,3.901515151515152,3
5.5,163,338,218,847,0.6449704142011834,3.885321100917431,3
6.0,162,315,225,879,0.7142857142857143,3.9066666666666663,2
0.5,22,26,11,30,0.4230769230769231,2.727272727272727,0
1.0,30,60,20,60,0.3333333333333333,3.0,2
1.5,49,99,31,107,0.31313131313131315,3.4516129032258065,2
2.0,50,105,47,168,0.4476190476190477,3.5744680851063837,2
2.5,72,149,93,352,0.6241610738255033,3.78494623655914,2
3.0,86,173,91,340,0.5260115606936416,3.736263736263736,3
3.5,106,204,131,501,0.6421568627450981,3.824427480916031,3
4.0,119,271,183,711,0.6752767527675276,3.885245901639344,3
4.5,132,253,146,559,0.5770750988142292,3.828767123287671,3
5.0,151,314,200,776,0.6369426751592356,3.88,3
5.5,172,335,234,914,0.6985074626865672,3.9059829059829063,1
6.0,179,380,239,929,0.6289473684210526,3.8870292887029287,3
0.5,19,26,11,24,0.4230769230769231,2.1818181818181817,2
1.0,29,54,29,95,0.5370370370370371,3.2758620689655173,2
1.5,51,110,57,209,0.5181818181818182,3.6666666666666665,2
2.0,59,114,69,255,0.6052631578947368,3.695652173913044,2
2.5,75,146,101,386,0.6917808219178082,3.8217821782178216,2
3.0,86,154,73,271,0.47402597402597396,3.712328767123288,3
3.5,139,281,185,713,0.6583629893238434,3.8540540540540533,3
4.0,125,247,170,659,0.6882591093117408,3.876470588235294,2
4.5,133,271,158,606,0.5830258302583026,3.835443037974684,3
5.0,157,293,177,685,0.6040955631399317,3.870056497175141,3
5.5,154,304,125,477,0.41118421052631576,3.8160000000000003,3
6.0,204,393,232,898,0.5903307888040712,3.8706896551724137,3
0.5,13,29,11,29,0.3793103448275862,2.636363636363636,2
1.0,36,85,31,105,0.3647058823529412,3.3870967741935485,2
1.5,45,89,51,184,0.5730337078651685,3.607843137254902,2
2.0,62,126,79,294,0.6269841269841271,3.7215189873417716,3
2.5,71,147,71,263,0.4829931972789116,3.7042253521126765,3
3.0,86,176,105,396,0.5965909090909091,3.7714285714285714,3
3.5,109,222,129,493,0.581081081081081,3.821705426356589,3
4.0,113,228,141,541,0.618421052631579,3.8368794326241136,3
4.5,133,273,166,645,0.6080586080586079,3.8855421686746983,1
5.0,144,272,160,613,0.5882352941176471,3.83125,3
5.5,195,372,283,1114,0.760752688172043,3.9363957597173145,2
6.0,180,399,268,1047,0.6716791979949874,3.9067164179104483,3
0.5,13,17,5,5,0.29411764705882354,1.0,0
1.0,31,64,36,125,0.5625,3.4722222222222223,2
1.5,46,100,61,227,0.61,3.721311475409836,2
2.0,84,177,93,350,0.5254237288135594,3.7634408602150535,3
2.5,67,138,80,296,0.5797101449275363,3.7,3
3.0,82,164,94,354,0.573170731707317,3.765957446808511,3
3.5,101,216,128,489,0.5925925925925926,3.8203125,3
4.0,109,202,109,412,0.5396039603960396,3.7798165137614683,3
4.5,134,257,142,542,0.5525291828793775,3.8169014084507036,3
5.0,156,326,241,940,0.7392638036809815,3.9004149377593365,3
5.5,160,350,209,806,0.5971428571428572,3.8564593301435406,3
6.0,186,390,246,960,0.6307692307692307,3.902439024390244,3
0.5,14,32,20,62,0.625,3.1,2
1.0,37,71,44,159,0.6197183098591549,3.613636363636364,2
1.5,44,92,40,141,0.43478260869565216,3.525,2
2.0,71,164,106,404,0.6463414634146342,3.8113207547169816,2
2.5,78,174,86,322,0.4942528735632184,3.744186046511628,3
3.0,97,200,122,466,0.61,3.819672131147541,3
3.5,100,232,140,536,0.603448275862069,3.8285714285714287,3
4.0,110,210,139,536,0.6619047619047619,3.8561151079136686,3
4.5,144,280,195,753,0.6964285714285714,3.8615384615384616,3
5.0,163,317,219,851,0.6908517350157729,3.8858447488584473,3
5.5,159,297,195,756,0.6565656565656566,3.8769230769230765,3
6.0,186,351,207,802,0.5897435897435898,3.874396135265701,3
0.5,23,43,18,51,0.4186046511627907,2.833333333333333,2
1.0,26,57,38,132,0.6666666666666666,3.4736842105263164,2
1.5,47,104,50,180,0.4807692307692308,3.6,2
2.0,59,126,59,215,0.4682539682539682,3.6440677966101696,2
2.5,73,134,84,315,0.6268656716417911,3.75,1
3.0,95,181,120,456,0.6629834254143646,3.8,3
3.5,87,184,135,519,0.7336956521739131,3.844444444444445,3
4.0,113,210,124,476,0.5904761904761905,3.838709677419355,3
4.5,144,304,186,721,0.6118421052631579,3.8763440860215055,3
5.0,146,291,177,688,0.6082474226804123,3.8870056497175134,3
5.5,161,318,196,762,0.6163522012578616,3.887755102040817,3
6.0,182,368,215,835,0.5842391304347826,3.8837209302325584,3
0.5,12,14,10,28,0.7142857142857143,2.8,0
1.0,31,68,22,69,0.3235294117647059,3.136363636363636,2
1.5,55,99,57,204,0.5757575757575758,3.5789473684210527,3
2.0,67,140,71,262,0.5071428571428571,3.6901408450704234,3
2.5,78,182,116,441,0.6373626373626373,3.8017241379310343,3
3.0,84,167,94,352,0.562874251497006,3.7446808510638303,3
3.5,104,220,132,509,0.6,3.8560606060606064,1
4.0,115,249,129,494,0.5180722891566265,3.829457364341085,1
4.5,123,246,148,573,0.6016260162601627,3.8716216216216215,1
5.0,156,312,182,704,0.5833333333333334,3.868131868131868,3
5.5,191,403,300,1180,0.7444168734491315,3.933333333333333,2
6.0,168,357,260,1016,0.7282913165266106,3.907692307692308,3
0.5,14,29,11,25,0.3793103448275862,2.272727272727273,2
1.0,26,53,23,77,0.4339622641509434,3.347826086956522,2
1.5,45,91,55,201,0.6043956043956044,3.654545454545455,2
2.0,56,118,62,230,0.5254237288135594,3.7096774193548394,2
2.5,69,139,58,211,0.4172661870503597,3.6379310344827593,1
3.0,97,178,141,548,0.7921348314606742,3.8865248226950353,2
3.5,101,198,119,452,0.6010101010101011,3.798319327731092,3
4.0,122,237,141,539,0.5949367088607594,3.8226950354609928,3
4.5,126,272,214,832,0.7867647058823529,3.88785046728972,3
5.0,168,364,237,927,0.6510989010989011,3.911392405063291,3
5.5,137,301,144,547,0.478405315614618,3.798611111111111,3
6.0,190,404,235,915,0.5816831683168316,3.8936170212765964,3
0.5,20,34,18,52,0.5294117647058824,2.888888888888889,2
1.0,44,74,33,112,0.4459459459459459,3.3939393939393936,2
1.5,44,100,50,183,0.5,3.66,2
2.0,68,150,74,276,0.4933333333333334,3.72972972972973,2
2.5,73,139,86,323,0.6187050359712231,3.755813953488372,3
3.0,101,208,140,538,0.6730769230769231,3.8428571428571434,3
3.5,112,217,143,548,0.6589861751152074,3.832167832167832,3
4.0,142,305,232,905,0.7606557377049179,3.900862068965517,3
4.5,150,314,183,708,0.5828025477707006,3.868852459016393,3
5.0,136,260,143,549,0.55,3.8391608391608387,3
5.5,175,362,201,783,0.5552486187845304,3.895522388059701,1
6.0,183,376,235,917,0.625,3.902127659574468,3
0.5,18,37,15,40,0.40540540540540543,2.6666666666666665,2
1.0,31,59,28,93,0.4745762711864407,3.321428571428572,2
1.5,42,80,41,143,0.5125,3.4878048780487805,2
2.0,67,128,71,265,0.5546875,3.732394366197183,2
2.5,66,131,77,288,0.5877862595419847,3.74025974025974,3
3.0,88,187,147,568,0.7860962566844921,3.863945578231293,2
3.5,106,208,92,345,0.4423076923076923,3.75,3
4.0,129,247,133,509,0.5384615384615384,3.8270676691729317,3
4.5,122,247,191,745,0.7732793522267206,3.900523560209424,2
5.0,177,383,287,1119,0.7493472584856397,3.8989547038327528,3
5.5,148,302,157,602,0.5198675496688742,3.834394904458599,3
6.0,181,384,309,1215,0.8046875,3.932038834951456,2
0.5,14,26,15,42,0.5769230769230769,2.8,2
1.0,30,69,17,52,0.2463768115942029,3.0588235294117645,2
1.5,54,126,70,260,0.5555555555555556,3.7142857142857135,2
2.0,75,162,80,301,0.4938271604938271,3.7625,3
2.5,71,157,91,342,0.5796178343949044,3.758241758241758,3
3.0,96,182,94,352,0.5164835164835165,3.7446808510638303,3
3.5,105,203,123,469,0.6059113300492611,3.8130081300813012,3
4.0,113,245,136,523,0.5551020408163265,3.8455882352941178,1
4.5,148,334,242,946,0.7245508982035929,3.9090909090909087,1
5.0,157,328,174,669,0.5304878048780488,3.844827586206896,3
5.5,173,345,195,755,0.5652173913043478,3.8717948717948723,3
6.0,174,327,224,870,0.6850152905198776,3.883928571428572,3
0.5,17,32,16,43,0.5,2.6875,2
1.0,26,59,31,107,0.5254237288135594,3.4516129032258065,2
1.5,44,78,33,113,0.4230769230769231,3.4242424242424243,2
2.0,49,85,54,199,0.6352941176470588,3.685185185185185,2
2.5,87,177,121,460,0.6836158192090396,3.801652892561984,3
3.0,90,177,107,404,0.6045197740112994,3.7757009345794392,3
3.5,118,243,135,516,0.5555555555555556,3.8222222222222224,3
4.0,124,237,133,510,0.5611814345991561,3.8345864661654137,3
4.5,123,244,173,668,0.7090163934426229,3.861271676300578,1
5.0,170,326,208,807,0.6380368098159509,3.879807692307693,3
5.5,172,371,247,961,0.6657681940700808,3.890688259109312,3
6.0,172,318,194,751,0.610062893081761,3.8711340206185567,3
