context,rate,n_requests,n_requests_CA,n_requests_ST,n_requests_VS,n_instances,n_instances_CA,n_instances_ST,n_instances_VS,n_vnf_req,n_vnf,n_vcpu,alpha,beta,bin_conf
864,[0.59  0.413 0.413],1758,708,521,529,3,1,1,1,8,7,8,0.003981797497155859,0.004550625711035267,2
864,[0.59  0.413 0.413],1758,708,521,529,3,1,1,1,8,8,9,0.004550625711035267,0.005119453924914676,3
865,[0.59  0.413 1.568],3062,713,493,1856,4,1,1,2,10,8,10,0.002612671456564337,0.0032658393207054214,0
865,[0.59  0.413 1.568],3062,713,493,1856,4,1,1,2,10,9,11,0.002939255388634879,0.0035924232527759633,1
865,[0.59  0.413 1.568],3062,713,493,1856,3,1,0,2,7,7,7,0.0022860875244937948,0.0022860875244937948,2
865,[0.59  0.413 1.568],3062,713,493,1856,3,1,0,2,7,7,7,0.0022860875244937948,0.0022860875244937948,3
866,[0.59  0.413 3.2  ],5150,741,530,3879,6,1,1,4,14,11,19,0.0021359223300970874,0.0036893203883495147,0
866,[0.59  0.413 3.2  ],5150,741,530,3879,6,1,1,4,14,12,20,0.002330097087378641,0.003883495145631068,1
866,[0.59  0.413 3.2  ],5150,741,530,3879,6,1,1,4,14,13,14,0.002524271844660194,0.0027184466019417475,2
866,[0.59  0.413 3.2  ],5150,741,530,3879,6,1,1,4,14,14,15,0.0027184466019417475,0.002912621359223301,3
867,[0.59  1.568 0.413],3092,696,1911,485,3,1,1,1,8,6,6,0.0019404915912031048,0.0019404915912031048,0
867,[0.59  1.568 0.413],3092,696,1911,485,3,1,1,1,8,7,7,0.002263906856403622,0.002263906856403622,1
867,[0.59  1.568 0.413],3092,696,1911,485,3,1,1,1,8,7,8,0.002263906856403622,0.00258732212160414,2
867,[0.59  1.568 0.413],3092,696,1911,485,3,1,1,1,8,8,9,0.00258732212160414,0.0029107373868046574,3
868,[0.59  1.568 1.568],4521,739,1897,1885,3,1,1,1,8,7,8,0.0015483300154833,0.0017695200176952002,0
