context,rate,n_requests,n_requests_CA,n_requests_ST,n_requests_VS,n_instances,n_instances_CA,n_instances_ST,n_instances_VS,n_vnf_req,n_vnf,n_vcpu,alpha,beta,bin_conf
27,[0.59 0.59 0.59],2127,728,674,725,3,1,1,1,8,8,9,0.0037611659614480487,0.004231311706629055,3
28,[0.59 0.59 2.24],4152,718,721,2713,6,1,2,3,15,11,15,0.0026493256262042388,0.0036127167630057803,0
28,[0.59 0.59 2.24],4152,718,721,2713,6,1,2,3,15,13,17,0.0031310211946050095,0.004094412331406551,1
28,[0.59 0.59 2.24],4152,718,721,2713,5,1,1,3,12,11,12,0.0026493256262042388,0.002890173410404624,2
28,[0.59 0.59 2.24],4152,718,721,2713,5,1,1,3,12,12,13,0.002890173410404624,0.0031310211946050095,3
29,[0.59 0.59 4.  ],6245,711,719,4815,9,1,3,5,22,16,21,0.0025620496397117695,0.0033626901521216974,0
29,[0.59 0.59 4.  ],6245,711,719,4815,9,1,3,5,22,19,24,0.003042433947157726,0.003843074459567654,1
29,[0.59 0.59 4.  ],6245,711,719,4815,7,1,1,5,16,15,16,0.0024019215372297837,0.0025620496397117695,2
29,[0.59 0.59 4.  ],6245,711,719,4815,7,1,1,5,16,16,17,0.0025620496397117695,0.002722177742193755,3
30,[0.59 2.24 0.59],3944,699,2556,689,3,1,1,1,8,6,8,0.0015212981744421906,0.002028397565922921,0
30,[0.59 2.24 0.59],3944,699,2556,689,3,1,1,1,8,7,9,0.0017748478701825558,0.002281947261663286,1
30,[0.59 2.24 0.59],3944,699,2556,689,4,1,2,1,11,9,11,0.002281947261663286,0.002789046653144016,2
30,[0.59 2.24 0.59],3944,699,2556,689,4,1,2,1,11,11,13,0.002789046653144016,0.0032961460446247464,3
31,[0.59 2.24 2.24],6143,731,2662,2750,4,1,1,2,10,9,10,0.001465082207390526,0.0016278691193228065,0
31,[0.59 2.24 2.24],6143,731,2662,2750,4,1,1,2,10,10,11,0.0016278691193228065,0.0017906560312550871,1
31,[0.59 2.24 2.24],6143,731,2662,2750,4,1,1,2,10,9,10,0.001465082207390526,0.0016278691193228065,2
31,[0.59 2.24 2.24],6143,731,2662,2750,4,1,1,2,10,10,11,0.0016278691193228065,0.0017906560312550871,3
32,[0.59 2.24 4.  ],8176,652,2668,4856,7,1,2,4,17,13,19,0.0015900195694716242,0.0023238747553816046,0
32,[0.59 2.24 4.  ],8176,652,2668,4856,7,1,2,4,17,15,21,0.001834637964774951,0.0025684931506849314,1
32,[0.59 2.24 4.  ],8176,652,2668,4856,7,1,1,5,16,15,16,0.001834637964774951,0.0019569471624266144,2
32,[0.59 2.24 4.  ],8176,652,2668,4856,7,1,1,5,16,16,17,0.0019569471624266144,0.0020792563600782778,3
33,[0.59 4.   0.59],6276,727,4806,743,5,1,2,2,13,9,12,0.0014340344168260039,0.0019120458891013384,0
33,[0.59 4.   0.59],6276,727,4806,743,5,1,2,2,13,11,14,0.001752708731676227,0.0022307202039515616,1
33,[0.59 4.   0.59],6276,727,4806,743,5,2,2,1,14,12,14,0.0019120458891013384,0.0022307202039515616,2
33,[0.59 4.   0.59],6276,727,4806,743,4,1,2,1,11,11,13,0.001752708731676227,0.00207138304652645,3
34,[0.59 4.   2.24],8127,659,4735,2733,6,1,2,3,15,12,18,0.0014765596160944998,0.0022148394241417496,0
34,[0.59 4.   2.24],8127,659,4735,2733,6,1,2,3,15,14,20,0.0017226528854435831,0.002460932693490833,1
34,[0.59 4.   2.24],8127,659,4735,2733,6,1,2,3,15,13,15,0.0015996062507690415,0.0018456995201181247,2
34,[0.59 4.   2.24],8127,659,4735,2733,6,1,2,3,15,15,17,0.0018456995201181247,0.002091792789467208,3
35,[0.59 4.   4.  ],10278,721,4739,4818,8,1,2,5,19,17,25,0.0016540182914964,0.0024323798404358825,0
35,[0.59 4.   4.  ],10278,721,4739,4818,8,1,2,5,19,17,25,0.0016540182914964,0.0024323798404358825,1
35,[0.59 4.   4.  ],10278,721,4739,4818,8,1,2,5,19,17,19,0.0016540182914964,0.0018486086787312707,2
35,[0.59 4.   4.  ],10278,721,4739,4818,8,1,2,5,19,19,21,0.0018486086787312707,0.0020431990659661413,3
36,[2.24 0.59 0.59],4189,2683,771,735,6,3,2,1,17,13,14,0.0031033659584626403,0.0033420864168059203,0
36,[2.24 0.59 0.59],4189,2683,771,735,5,2,2,1,14,13,14,0.0031033659584626403,0.0033420864168059203,1
36,[2.24 0.59 0.59],4189,2683,771,735,4,2,1,1,11,10,11,0.0023872045834328003,0.0026259250417760803,2
36,[2.24 0.59 0.59],4189,2683,771,735,4,2,1,1,11,11,12,0.0026259250417760803,0.0028646455001193603,3
37,[2.24 0.59 2.24],5978,2686,711,2581,7,3,1,3,18,15,18,0.0025092004014720644,0.003011040481766477,0
37,[2.24 0.59 2.24],5978,2686,711,2581,7,3,1,3,18,17,20,0.002843760455001673,0.0033456005352960855,1
37,[2.24 0.59 2.24],5978,2686,711,2581,7,3,1,3,18,16,17,0.0026764804282368685,0.002843760455001673,2
37,[2.24 0.59 2.24],5978,2686,711,2581,7,3,1,3,18,18,19,0.003011040481766477,0.0031783205085312814,3
38,[2.24 0.59 4.  ],8076,2644,719,4713,10,3,2,5,25,20,26,0.0024764735017335313,0.0032194155522535907,0
38,[2.24 0.59 4.  ],8076,2644,719,4713,10,3,2,5,25,23,28,0.002847944526993561,0.003467062902426944,1
38,[2.24 0.59 4.  ],8076,2644,719,4713,8,2,1,5,19,17,19,0.0021050024764735016,0.0023526498266468548,2
38,[2.24 0.59 4.  ],8076,2644,719,4713,9,3,1,5,22,22,23,0.0027241208519068845,0.002847944526993561,3
39,[2.24 2.24 0.59],6069,2663,2702,704,5,3,1,1,14,11,12,0.001812489701763058,0.001977261492832427,0
39,[2.24 2.24 0.59],6069,2663,2702,704,4,2,1,1,11,10,11,0.0016477179106936892,0.001812489701763058,1
39,[2.24 2.24 0.59],6069,2663,2702,704,6,3,2,1,17,15,18,0.002471576866040534,0.002965892239248641,2
39,[2.24 2.24 0.59],6069,2663,2702,704,5,2,2,1,14,14,16,0.002306805074971165,0.0026363486571099027,3
40,[2.24 2.24 2.24],7887,2660,2620,2607,7,3,1,3,18,15,18,0.001901863826550019,0.002282236591860023,0
40,[2.24 2.24 2.24],7887,2660,2620,2607,7,3,1,3,18,17,20,0.0021554456700900214,0.0025358184354000255,1
40,[2.24 2.24 2.24],7887,2660,2620,2607,6,2,1,3,15,14,16,0.0017750729047800178,0.0020286547483200205,2
40,[2.24 2.24 2.24],7887,2660,2620,2607,7,3,1,3,18,18,19,0.002282236591860023,0.002409027513630024,3
41,[2.24 2.24 4.  ],10161,2710,2663,4788,10,4,2,4,26,22,32,0.0021651412262572584,0.0031492963291014663,0
41,[2.24 2.24 4.  ],10161,2710,2663,4788,9,3,2,4,23,21,30,0.002066725715972837,0.002952465308532625,1
41,[2.24 2.24 4.  ],10161,2710,2663,4788,9,3,2,4,23,20,23,0.0019683102056884164,0.002263556736541679,2
41,[2.24 2.24 4.  ],10161,2710,2663,4788,9,3,2,4,23,23,25,0.002263556736541679,0.0024603877571105206,3
42,[2.24 4.   0.59],8223,2697,4807,719,7,3,3,1,20,16,20,0.0019457618873890308,0.0024322023592362883,0
42,[2.24 4.   0.59],8223,2697,4807,719,5,2,2,1,14,14,16,0.001702541651465402,0.0019457618873890308,1
42,[2.24 4.   0.59],8223,2697,4807,719,6,3,2,1,17,15,17,0.0018241517694272164,0.0020673720053508452,2
42,[2.24 4.   0.59],8223,2697,4807,719,5,2,2,1,14,14,16,0.001702541651465402,0.0019457618873890308,3
43,[2.24 4.   2.24],10135,2670,4806,2659,9,3,3,3,24,18,26,0.0017760236803157376,0.002565367538233843,0
43,[2.24 4.   2.24],10135,2670,4806,2659,9,3,3,3,24,22,28,0.00217069560927479,0.0027627035027133697,1
43,[2.24 4.   2.24],10135,2670,4806,2659,9,3,3,3,24,21,24,0.002072027627035027,0.0023680315737543167,2
43,[2.24 4.   2.24],10135,2670,4806,2659,9,3,3,3,24,24,27,0.0023680315737543167,0.0026640355204736064,3
44,[2.24 4.   4.  ],12295,2625,4824,4846,11,4,3,4,29,23,35,0.0018706791378609192,0.0028466856445709637,0
44,[2.24 4.   4.  ],12295,2625,4824,4846,10,3,3,4,26,24,35,0.0019520130134200895,0.0028466856445709637,1
44,[2.24 4.   4.  ],12295,2625,4824,4846,9,3,2,4,23,21,23,0.0017080113867425782,0.0018706791378609192,2
44,[2.24 4.   4.  ],12295,2625,4824,4846,9,3,2,4,23,23,25,0.0018706791378609192,0.0020333468889792597,3
45,[4.   0.59 0.59],6367,4905,718,744,7,5,1,1,20,17,19,0.002670017276582378,0.0029841369561803047,0
45,[4.   0.59 0.59],6367,4905,718,744,7,5,1,1,20,20,21,0.003141196795979268,0.0032982566357782316,1
45,[4.   0.59 0.59],6367,4905,718,744,7,5,1,1,20,17,20,0.002670017276582378,0.003141196795979268,2
45,[4.   0.59 0.59],6367,4905,718,744,7,5,1,1,20,20,21,0.003141196795979268,0.0032982566357782316,3
46,[4.   0.59 2.24],8221,4774,674,2773,8,5,1,2,22,18,21,0.0021895146575842354,0.0025544337671816082,0
46,[4.   0.59 2.24],8221,4774,674,2773,8,5,1,2,22,21,23,0.0025544337671816082,0.0027977131735798565,1
46,[4.   0.59 2.24],8221,4774,674,2773,9,6,1,2,25,22,25,0.0026760734703807324,0.0030409925799781048,2
46,[4.   0.59 2.24],8221,4774,674,2773,8,5,1,2,22,22,23,0.0026760734703807324,0.0027977131735798565,3
47,[4.   0.59 4.  ],10006,4627,724,4655,11,4,2,5,28,23,30,0.002298620827503498,0.0029982010793523886,0
47,[4.   0.59 4.  ],10006,4627,724,4655,12,5,2,5,31,29,34,0.0028982610433739755,0.0033979612232660403,1
47,[4.   0.59 4.  ],10006,4627,724,4655,10,4,1,5,25,23,25,0.002298620827503498,0.002498500899460324,2
47,[4.   0.59 4.  ],10006,4627,724,4655,11,5,1,5,28,28,29,0.0027983210073955628,0.0028982610433739755,3
48,[4.   2.24 0.59],8257,4846,2662,749,9,6,2,1,26,21,24,0.0025432965968269347,0.0029066246820879252,0
48,[4.   2.24 0.59],8257,4846,2662,749,8,5,2,1,23,22,23,0.0026644059585805985,0.002785515320334262,1
48,[4.   2.24 0.59],8257,4846,2662,749,7,5,1,1,20,18,20,0.002179968511565944,0.0024221872350732713,2
48,[4.   2.24 0.59],8257,4846,2662,749,7,5,1,1,20,20,21,0.0024221872350732713,0.0025432965968269347,3
49,[4.   2.24 2.24],10329,4852,2779,2698,10,6,2,2,28,24,30,0.0023235550392099913,0.002904443799012489,0
49,[4.   2.24 2.24],10329,4852,2779,2698,9,5,2,2,25,25,29,0.0024203698325104077,0.0028076290057120726,1
49,[4.   2.24 2.24],10329,4852,2779,2698,8,5,1,2,22,19,21,0.0018394810727079098,0.0020331106593087424,2
49,[4.   2.24 2.24],10329,4852,2779,2698,8,5,1,2,22,22,23,0.002129925452609159,0.002226740245909575,3
50,[4.   2.24 4.  ],12156,4735,2667,4754,14,6,3,5,37,30,41,0.0024679170779861796,0.0033728200065811123,0
50,[4.   2.24 4.  ],12156,4735,2667,4754,13,5,3,5,34,31,40,0.002550180980585719,0.003290556103981573,1
50,[4.   2.24 4.  ],12156,4735,2667,4754,11,5,1,5,28,25,28,0.002056597564988483,0.002303389272787101,2
50,[4.   2.24 4.  ],12156,4735,2667,4754,11,5,1,5,28,28,29,0.002303389272787101,0.0023856531753866403,3
51,[4.   4.   0.59],10402,4918,4790,694,9,5,3,1,26,23,28,0.002211113247452413,0.0026917900403768506,0
